"file_name","pp","day","date","task_code","training_phase","training_phase_label","visual","score","c","tau","pitch_error","te12rescaled","te21rescaled","training_condition","Training","task_label","trial","pre_score","pre_c","pre_tau","pre_pitch_error","pre_testimtouser","pre_teusertostim","score_delta","c_delta","tau_delta","pitch_error_delta","testimtouser_delta","teusertostim_delta"
"trial_log-200130-151524_task020_aud0_vis1_eps000_pp15_d2_test_visual","15",2,"200130-151524","21",2,"Retention",1,1.648,0.638,0.253,0.387,4.24579460293053,2.42000349115537,"10","Periodic Fixed","Chaotic Visual",1,1.4464,0.5604,0.113,0.3894,2.69455485670864,1.17209457352851,0.139380530973451,13.8472519628837,123.893805309735,-0.616332819722654,57.5694253304871,106.468278738815
"trial_log-200130-151628_task020_aud0_vis1_eps000_pp15_d2_test_visual","15",2,"200130-151628","21",2,"Retention",1,1.636,0.591,0.001,0.361,3.48847012981089,1.72890827514631,"10","Periodic Fixed","Chaotic Visual",2,1.4464,0.5604,0.113,0.3894,2.69455485670864,1.17209457352851,0.13108407079646,5.46038543897216,-99.1150442477876,-7.29327170005137,29.4636893780671,47.5058680582023
"trial_log-200130-151732_task020_aud0_vis1_eps000_pp15_d2_test_visual","15",2,"200130-151732","21",2,"Retention",1,1.407,0.558,0.252,0.397,2.1361147644755,1.04240383099017,"10","Periodic Fixed","Chaotic Visual",3,1.4464,0.5604,0.113,0.3894,2.69455485670864,1.17209457352851,-0.0272400442477875,-0.42826552462526,123.008849557522,1.95172059578839,-20.7247624164261,-11.0648701450697
"trial_log-200130-151835_task020_aud0_vis1_eps000_pp15_d2_test_visual","15",2,"200130-151835","21",2,"Retention",1,1.508,0.589,0.175,0.39,3.40304095782449,0.275761262896978,"10","Periodic Fixed","Chaotic Visual",4,1.4464,0.5604,0.113,0.3894,2.69455485670864,1.17209457352851,0.0425884955752213,5.10349750178443,54.8672566371681,0.15408320493066,26.2932520877033,-76.4727805140486
"trial_log-200130-151939_task020_aud0_vis1_eps000_pp15_d2_test_visual","15",2,"200130-151939","21",2,"Retention",1,1.78,0.646,0.088,0.363,5.39346278982064,2.28848659147685,"10","Periodic Fixed","Chaotic Visual",5,1.4464,0.5604,0.113,0.3894,2.69455485670864,1.17209457352851,0.230641592920354,15.2748037116345,-22.1238938053097,-6.77966101694916,100.161550854774,95.2476057104779
"trial_log-200220-131346_task020_aud0_vis1_eps000_pp17_d1_test_visual","17",1,"200220-131346","21",-1,"PreTest",1,1.84,0.754,0.353,0.41,5.13578226742855,0.342995521977061,"25","Chaotic Interactive","Chaotic Visual",1,1.543,0.604,0.2634,0.3898,3.68238141596627,0.26847783706725,0.19248217757615,24.8344370860927,34.0167046317388,5.1821446895844,39.4690469911819,27.7556187593784
"trial_log-200220-131500_task020_aud0_vis1_eps000_pp17_d1_test_visual","17",1,"200220-131500","21",-1,"PreTest",1,1.458,0.599,0.288,0.411,2.96860920321052,-1.25035673710738,"25","Chaotic Interactive","Chaotic Visual",2,1.543,0.604,0.2634,0.3898,3.68238141596627,0.26847783706725,-0.0550874918988982,-0.827814569536425,9.33940774487472,5.43868650590046,-19.3834405545536,-565.720653431137
"trial_log-200220-131605_task020_aud0_vis1_eps000_pp17_d1_test_visual","17",1,"200220-131605","21",-1,"PreTest",1,1.799,0.696,0.32,0.387,4.94976332219001,0.224319558389511,"25","Chaotic Interactive","Chaotic Visual",3,1.543,0.604,0.2634,0.3898,3.68238141596627,0.26847783706725,0.165910563836682,15.2317880794702,21.4882308276386,-0.718317085684959,34.4174533558244,-16.447643932217
"trial_log-200220-131713_task020_aud0_vis1_eps000_pp17_d1_test_visual","17",1,"200220-131713","21",-1,"PreTest",1,1.26,0.457,-0.001,0.363,1.65759218742062,1.71131562452464,"25","Chaotic Interactive","Chaotic Visual",4,1.543,0.604,0.2634,0.3898,3.68238141596627,0.26847783706725,-0.183408943616332,-24.3377483443709,-100.379650721336,-6.87532067727039,-54.9858637610558,537.414113290841
"trial_log-200220-131818_task020_aud0_vis1_eps000_pp17_d1_test_visual","17",1,"200220-131818","21",-1,"PreTest",1,1.358,0.514,0.357,0.378,3.70016009958166,0.314115217552418,"25","Chaotic Interactive","Chaotic Visual",5,1.543,0.604,0.2634,0.3898,3.68238141596627,0.26847783706725,-0.119896305897602,-14.9006622516556,35.5353075170843,-3.0271934325295,0.482803968603099,16.9985653131348
"trial_log-200220-144322_task020_aud0_vis1_eps000_pp17_d1_test_visual","17",1,"200220-144322","21",1,"PostTest",1,1.033,0.466,-0.052,0.451,4.88332693550919,1.42826093826285,"25","Chaotic Interactive","Chaotic Visual",1,1.543,0.604,0.2634,0.3898,3.68238141596627,0.26847783706725,-0.330524951393389,-22.8476821192053,-119.741837509491,15.7003591585429,32.6132842821711,431.984671012189
"trial_log-200220-144428_task020_aud0_vis1_eps000_pp17_d1_test_visual","17",1,"200220-144428","21",1,"PostTest",1,1.598,0.516,-0.018,0.323,4.57828614224898,0.581735005958428,"25","Chaotic Interactive","Chaotic Visual",2,1.543,0.604,0.2634,0.3898,3.68238141596627,0.26847783706725,0.0356448476992872,-14.5695364238411,-106.833712984055,-17.1369933299128,24.3294929308027,116.678967736436
"trial_log-200220-144533_task020_aud0_vis1_eps000_pp17_d1_test_visual","17",1,"200220-144533","21",1,"PostTest",1,1.357,0.453,0.189,0.334,2.72179604336189,1.74784084944383,"25","Chaotic Interactive","Chaotic Visual",3,1.543,0.604,0.2634,0.3898,3.68238141596627,0.26847783706725,-0.120544394037589,-25,-28.246013667426,-14.3150333504361,-26.0859825231418,551.018671982976
"trial_log-200221-141208_task020_aud0_vis1_eps000_pp17_d2_test_visual","17",2,"200221-141208","21",2,"Retention",1,1.659,0.576,0.041,0.347,4.12713025826684,0.741714936402073,"25","Chaotic Interactive","Chaotic Visual",1,1.543,0.604,0.2634,0.3898,3.68238141596627,0.26847783706725,0.0751782242384965,-4.63576158940398,-84.4343204252088,-10.9799897383273,12.0777505657671,176.26672819786
"trial_log-200221-141315_task020_aud0_vis1_eps000_pp17_d2_test_visual","17",2,"200221-141315","21",2,"Retention",1,1.497,0.549,-0.061,0.367,1.91281376477709,0.488917405065616,"25","Chaotic Interactive","Chaotic Visual",2,1.543,0.604,0.2634,0.3898,3.68238141596627,0.26847783706725,-0.0298120544394036,-9.10596026490065,-123.158694001519,-5.84915341200615,-48.0549799517397,82.1071751792864
"trial_log-200221-141425_task020_aud0_vis1_eps000_pp17_d2_test_visual","17",2,"200221-141425","21",2,"Retention",1,1.597,0.53,0.157,0.332,1.66922708400022,-0.0785859575350379,"25","Chaotic Interactive","Chaotic Visual",3,1.543,0.604,0.2634,0.3898,3.68238141596627,0.26847783706725,0.0349967595593001,-12.2516556291391,-40.3948367501898,-14.8281169830682,-54.6699025591783,-129.270929173701
"trial_log-200221-141530_task020_aud0_vis1_eps000_pp17_d2_test_visual","17",2,"200221-141530","21",2,"Retention",1,1.334,0.469,-0.084,0.352,3.98475689161217,1.41211348704947,"25","Chaotic Interactive","Chaotic Visual",4,1.543,0.604,0.2634,0.3898,3.68238141596627,0.26847783706725,-0.135450421257291,-22.3509933774834,-131.890660592255,-9.69728065674705,8.21141108128673,425.970226248417
"trial_log-200221-141635_task020_aud0_vis1_eps000_pp17_d2_test_visual","17",2,"200221-141635","21",2,"Retention",1,1.187,0.461,0.041,0.389,1.36741886871618,-0.211221696900651,"25","Chaotic Interactive","Chaotic Visual",5,1.543,0.604,0.2634,0.3898,3.68238141596627,0.26847783706725,-0.230719377835386,-23.6754966887417,-84.4343204252088,-0.205233453052839,-62.8659089254782,-178.673792670545
"trial_log-200203-092122_task020_aud0_vis1_eps000_pp18_d1_test_visual","18",1,"200203-092122","21",-1,"PreTest",1,0.952,0.39,0.289,0.41,2.32562595425819,-0.864270964752531,"10","Periodic Fixed","Chaotic Visual",1,1.3606,0.5488,0.2434,0.4046,4.17980386965698,0.387786597352607,-0.300308687343819,-28.935860058309,18.73459326212,1.33465150766188,-44.3604047754268,-322.872830224884
"trial_log-200203-092228_task020_aud0_vis1_eps000_pp18_d1_test_visual","18",1,"200203-092228","21",-1,"PreTest",1,1.376,0.528,0.258,0.384,5.5017595552183,1.79677462471384,"10","Periodic Fixed","Chaotic Visual",2,1.3606,0.5488,0.2434,0.4046,4.17980386965698,0.387786597352607,0.0113185359400264,-3.79008746355684,5.99835661462613,-5.0914483440435,31.6272180892978,363.341084240739
"trial_log-200203-092334_task020_aud0_vis1_eps000_pp18_d1_test_visual","18",1,"200203-092334","21",-1,"PreTest",1,1.672,0.649,0.273,0.388,6.23155126086667,0.0325878436695211,"10","Periodic Fixed","Chaotic Visual",3,1.3606,0.5488,0.2434,0.4046,4.17980386965698,0.387786597352607,0.22886961634573,18.2580174927114,12.1610517666393,-4.10281759762729,49.0871690440842,-91.5964492089216
"trial_log-200203-092441_task020_aud0_vis1_eps000_pp18_d1_test_visual","18",1,"200203-092441","21",-1,"PreTest",1,1.342,0.584,0.2,0.435,3.80769802630697,0.569712399942217,"10","Periodic Fixed","Chaotic Visual",4,1.3606,0.5488,0.2434,0.4046,4.17980386965698,0.387786597352607,-0.01367043951198,6.41399416909621,-17.8307313064914,7.51359367276322,-8.90247138271934,46.91389641406
"trial_log-200203-092547_task020_aud0_vis1_eps000_pp18_d1_test_visual","18",1,"200203-092547","21",-1,"PreTest",1,1.461,0.593,0.197,0.406,3.03238455163476,0.404129083189988,"10","Periodic Fixed","Chaotic Visual",5,1.3606,0.5488,0.2434,0.4046,4.17980386965698,0.387786597352607,0.0737909745700427,8.05393586005831,-19.063270336894,0.346020761245678,-27.4515109752359,4.21429877900629
"trial_log-200203-104806_task020_aud0_vis1_eps000_pp18_d1_test_visual","18",1,"200203-104806","21",1,"PostTest",1,1.349,0.516,-0.024,0.383,4.78720816074491,-0.747345938234453,"10","Periodic Fixed","Chaotic Visual",1,1.3606,0.5488,0.2434,0.4046,4.17980386965698,0.387786597352607,-0.00852565044833166,-5.97667638483964,-109.860312243221,-5.33860603064756,14.5318849886078,-292.720930361321
"trial_log-200203-104911_task020_aud0_vis1_eps000_pp18_d1_test_visual","18",1,"200203-104911","21",1,"PostTest",1,1.281,0.491,0.175,0.384,4.40566180000042,0.478190869057876,"10","Periodic Fixed","Chaotic Visual",2,1.3606,0.5488,0.2434,0.4046,4.17980386965698,0.387786597352607,-0.0585036013523446,-10.5320699708455,-28.10188989318,-5.0914483440435,5.40355330983454,23.3128922769515
"trial_log-200203-105016_task020_aud0_vis1_eps000_pp18_d1_test_visual","18",1,"200203-105016","21",1,"PostTest",1,1.318,0.498,0.194,0.377,5.86314863988646,0.647427052525482,"10","Periodic Fixed","Chaotic Visual",3,1.3606,0.5488,0.2434,0.4046,4.17980386965698,0.387786597352607,-0.0313097163016316,-9.25655976676384,-20.2958093672966,-6.82155215027188,40.2732956550813,66.9544685003099
"trial_log-200204-091705_task020_aud0_vis1_eps000_pp18_d2_test_visual","18",2,"200204-091705","21",2,"Retention",1,1.595,0.631,0.189,0.395,4.78039218397489,0.198979145582701,"10","Periodic Fixed","Chaotic Visual",1,1.3606,0.5488,0.2434,0.4046,4.17980386965698,0.387786597352607,0.172276936645597,14.9781341107872,-22.3500410846343,-2.37271379139891,14.3688156919956,-48.6884933772549
"trial_log-200204-091809_task020_aud0_vis1_eps000_pp18_d2_test_visual","18",2,"200204-091809","21",2,"Retention",1,1.767,0.65,0.324,0.368,3.43013657231754,-0.496620872505934,"10","Periodic Fixed","Chaotic Visual",2,1.3606,0.5488,0.2434,0.4046,4.17980386965698,0.387786597352607,0.298691753638101,18.4402332361516,33.114215283484,-9.04597132970836,-17.9354658906749,-228.065507136227
"trial_log-200204-091913_task020_aud0_vis1_eps000_pp18_d2_test_visual","18",2,"200204-091913","21",2,"Retention",1,1.682,0.665,0.192,0.396,4.70110778974515,1.14145344813285,"10","Periodic Fixed","Chaotic Visual",3,1.3606,0.5488,0.2434,0.4046,4.17980386965698,0.387786597352607,0.236219315008085,21.1734693877551,-21.1175020542317,-2.12555610479486,12.4719708470664,194.350928042763
"trial_log-200204-092016_task020_aud0_vis1_eps000_pp18_d2_test_visual","18",2,"200204-092016","21",2,"Retention",1,1.472,0.598,0.089,0.406,1.67619254560803,-1.19440415572004,"10","Periodic Fixed","Chaotic Visual",4,1.3606,0.5488,0.2434,0.4046,4.17980386965698,0.387786597352607,0.0818756430986329,8.96501457725948,-63.4346754313887,0.346020761245678,-59.897818225964,-408.005527750097
"trial_log-200204-092120_task020_aud0_vis1_eps000_pp18_d2_test_visual","18",2,"200204-092120","21",2,"Retention",1,1.524,0.547,0.163,0.359,2.77188061426087,-0.19090753916101,"10","Periodic Fixed","Chaotic Visual",5,1.3606,0.5488,0.2434,0.4046,4.17980386965698,0.387786597352607,0.120094076142878,-0.327988338192404,-33.0320460147905,-11.2703905091448,-33.6839550203979,-149.230050874456
"trial_log-200203-112813_task020_aud0_vis1_eps000_pp19_d1_test_visual","19",1,"200203-112813","21",-1,"PreTest",1,1.459,0.589,-0.024,0.404,3.07050771821813,1.02683683355801,"30","Chaotic Non-interactive","Chaotic Visual",1,1.6726,0.6164,0.00920000000000001,0.3704,4.87460192841424,1.24954157359658,-0.127705368886763,-4.44516547696301,-360.869565217391,9.07127429805616,-37.0100828065565,-17.822915599163
"trial_log-200203-112922_task020_aud0_vis1_eps000_pp19_d1_test_visual","19",1,"200203-112922","21",-1,"PreTest",1,1.848,0.731,0.338,0.396,6.06778698026019,1.08306183376724,"30","Chaotic Non-interactive","Chaotic Visual",2,1.6726,0.6164,0.00920000000000001,0.3704,4.87460192841424,1.24954157359658,0.104866674638288,18.5918234912395,3573.91304347826,6.91144708423326,24.4775895420471,-13.3232653756497
"trial_log-200203-113029_task020_aud0_vis1_eps000_pp19_d1_test_visual","19",1,"200203-113029","21",-1,"PreTest",1,1.881,0.659,-0.05,0.35,4.57211941738303,1.41633795678033,"30","Chaotic Non-interactive","Chaotic Visual",3,1.6726,0.6164,0.00920000000000001,0.3704,4.87460192841424,1.24954157359658,0.1245964366854,6.91109669046075,-643.478260869565,-5.50755939524839,-6.20527615327991,13.3486061375016
"trial_log-200203-113139_task020_aud0_vis1_eps000_pp19_d1_test_visual","19",1,"200203-113139","21",-1,"PreTest",1,1.398,0.534,-0.013,0.382,4.9216191053989,1.44275907909482,"30","Chaotic Non-interactive","Chaotic Visual",4,1.6726,0.6164,0.00920000000000001,0.3704,4.87460192841424,1.24954157359658,-0.164175535095062,-13.3679428942245,-241.304347826087,3.1317494600432,0.964533672187536,15.4630713840193
"trial_log-200203-113245_task020_aud0_vis1_eps000_pp19_d1_test_visual","19",1,"200203-113245","21",-1,"PreTest",1,1.777,0.569,-0.205,0.32,5.74097642081096,1.27871216478251,"30","Chaotic Non-interactive","Chaotic Visual",5,1.6726,0.6164,0.00920000000000001,0.3704,4.87460192841424,1.24954157359658,0.0624177926581369,-7.68981181051265,-2328.26086956522,-13.6069114470842,17.7732357456019,2.33450345329172
"trial_log-200203-124410_task020_aud0_vis1_eps000_pp19_d1_test_visual","19",1,"200203-124410","21",1,"PostTest",1,1.763,0.628,0.198,0.356,4.16591444640021,2.52213733095218,"30","Chaotic Non-interactive","Chaotic Visual",1,1.6726,0.6164,0.00920000000000001,0.3704,4.87460192841424,1.24954157359658,0.0540475905775438,1.8818948734588,2052.17391304348,-3.88768898488122,-14.5383662588542,101.845011342252
"trial_log-200203-124518_task020_aud0_vis1_eps000_pp19_d1_test_visual","19",1,"200203-124518","21",1,"PostTest",1,2.039,0.688,0.181,0.337,4.68969322839578,2.69417053449965,"30","Chaotic Non-interactive","Chaotic Visual",2,1.6726,0.6164,0.00920000000000001,0.3704,4.87460192841424,1.24954157359658,0.219060145880665,11.6158338741077,1867.39130434782,-9.01727861771058,-3.79330872005408,115.612716809811
"trial_log-200203-124624_task020_aud0_vis1_eps000_pp19_d1_test_visual","19",1,"200203-124624","21",1,"PostTest",1,1.924,0.693,0.07,0.36,4.9783308591544,1.23343256873922,"30","Chaotic Non-interactive","Chaotic Visual",3,1.6726,0.6164,0.00920000000000001,0.3704,4.87460192841424,1.24954157359658,0.150304914504364,12.4269954574951,660.869565217391,-2.80777537796977,2.12794669725785,-1.28919318874642
"trial_log-200205-102027_task020_aud0_vis1_eps000_pp19_d2_test_visual","19",2,"200205-102027","21",2,"Retention",1,1.958,0.664,0.063,0.339,5.18499517625413,2.07950778554959,"30","Chaotic Non-interactive","Chaotic Visual",1,1.6726,0.6164,0.00920000000000001,0.3704,4.87460192841424,1.24954157359658,0.170632548128662,7.72225827384817,584.782608695652,-8.47732181425486,6.36756092903903,66.4216565091227
"trial_log-200205-102133_task020_aud0_vis1_eps000_pp19_d2_test_visual","19",2,"200205-102133","21",2,"Retention",1,1.963,0.692,0.175,0.353,6.04023444280618,1.87742668622262,"30","Chaotic Non-interactive","Chaotic Visual",2,1.6726,0.6164,0.00920000000000001,0.3704,4.87460192841424,1.24954157359658,0.173621906014588,12.2647631408177,1802.17391304348,-4.6976241900648,23.9123631326165,50.24923747185
"trial_log-200205-102241_task020_aud0_vis1_eps000_pp19_d2_test_visual","19",2,"200205-102241","21",2,"Retention",1,1.483,0.525,0.048,0.354,4.9545304382262,-0.43083686969363,"30","Chaotic Non-interactive","Chaotic Visual",3,1.6726,0.6164,0.00920000000000001,0.3704,4.87460192841424,1.24954157359658,-0.113356451034318,-14.8280337443219,421.739130434782,-4.42764578833694,1.63969306593124,-134.479594660748
"trial_log-200205-102348_task020_aud0_vis1_eps000_pp19_d2_test_visual","19",2,"200205-102348","21",2,"Retention",1,1.632,0.603,0.08,0.369,4.33341024017823,0.240752981952602,"30","Chaotic Non-interactive","Chaotic Visual",4,1.6726,0.6164,0.00920000000000001,0.3704,4.87460192841424,1.24954157359658,-0.0242735860337201,-2.17391304347826,769.565217391304,-0.37796976241901,-11.1022745279237,-80.7326953308454
"trial_log-200205-102457_task020_aud0_vis1_eps000_pp19_d2_test_visual","19",2,"200205-102457","21",2,"Retention",1,1.84,0.645,0.146,0.35,5.58105324452239,-0.401139035188464,"30","Chaotic Non-interactive","Chaotic Visual",5,1.6726,0.6164,0.00920000000000001,0.3704,4.87460192841424,1.24954157359658,0.100083702020806,4.639844256976,1486.95652173913,-5.50755939524839,14.4924924431309,-132.102896267297
"trial_log-200219-134326_task020_aud0_vis1_eps000_pp20_d1_test_visual","20",1,"200219-134326","21",-1,"PreTest",1,1.804,0.68,0.373,0.377,4.95201650241383,0.140858833449598,"30","Chaotic Non-interactive","Chaotic Visual",1,1.6468,0.5834,-0.0138,0.3554,4.09919316190591,1.32537033721631,0.0954578576633471,16.5581076448406,-2802.89855072464,6.07765897580192,20.8046634257997,-89.3721151368571
"trial_log-200219-134431_task020_aud0_vis1_eps000_pp20_d1_test_visual","20",1,"200219-134431","21",-1,"PreTest",1,1.53,0.573,-0.094,0.374,3.56847846667712,-0.00691794649695941,"30","Chaotic Non-interactive","Chaotic Visual",2,1.6468,0.5834,-0.0138,0.3554,4.09919316190591,1.32537033721631,-0.070925431139179,-1.78265341103875,581.159420289855,5.23353967360721,-12.9468086588541,-100.521963280957
"trial_log-200219-134535_task020_aud0_vis1_eps000_pp20_d1_test_visual","20",1,"200219-134535","21",-1,"PreTest",1,1.765,0.587,-0.112,0.333,3.57286806352412,2.73462827422483,"30","Chaotic Non-interactive","Chaotic Visual",3,1.6468,0.5834,-0.0138,0.3554,4.09919316190591,1.32537033721631,0.0717755647316006,0.617072334590322,711.594202898551,-6.30275745638716,-12.8397242480048,106.329370549246
"trial_log-200219-134639_task020_aud0_vis1_eps000_pp20_d1_test_visual","20",1,"200219-134639","21",-1,"PreTest",1,1.767,0.575,0.125,0.326,4.5778896969145,2.45929596147663,"30","Chaotic Non-interactive","Chaotic Visual",4,1.6468,0.5834,-0.0138,0.3554,4.09919316190591,1.32537033721631,0.072990041292203,-1.43983544737746,-1005.79710144928,-8.27236916150816,11.677823320383,85.555379686701
"trial_log-200219-134742_task020_aud0_vis1_eps000_pp20_d1_test_visual","20",1,"200219-134742","21",-1,"PreTest",1,1.368,0.502,-0.361,0.367,3.82471307999997,1.29898656342744,"30","Chaotic Non-interactive","Chaotic Visual",5,1.6468,0.5834,-0.0138,0.3554,4.09919316190591,1.32537033721631,-0.169298032547972,-13.9526911210147,2515.94202898551,3.26392796848621,-6.69595383932382,-1.99067181813363
"trial_log-200219-152350_task020_aud0_vis1_eps000_pp20_d1_test_visual","20",1,"200219-152350","21",1,"PostTest",1,1.502,0.533,0.132,0.355,5.10466504381529,1.62371870741575,"30","Chaotic Non-interactive","Chaotic Visual",1,1.6468,0.5834,-0.0138,0.3554,4.09919316190591,1.32537033721631,-0.0879281029876124,-8.63901268426465,-1056.52173913043,-0.112549240292631,24.528531401089,22.5105664297624
"trial_log-200219-152454_task020_aud0_vis1_eps000_pp20_d1_test_visual","20",1,"200219-152454","21",1,"PostTest",1,1.353,0.488,-0.29,0.36,5.16669070585898,1.43694969592776,"30","Chaotic Non-interactive","Chaotic Visual",2,1.6468,0.5834,-0.0138,0.3554,4.09919316190591,1.32537033721631,-0.17840660675249,-16.3524168666438,2001.44927536232,1.29431626336522,26.0416501928575,8.41873064292383
"trial_log-200219-152557_task020_aud0_vis1_eps000_pp20_d1_test_visual","20",1,"200219-152557","21",1,"PostTest",1,1.481,0.528,0.077,0.356,5.83450361634033,1.70269058698272,"30","Chaotic Non-interactive","Chaotic Visual",3,1.6468,0.5834,-0.0138,0.3554,4.09919316190591,1.32537033721631,-0.100680106873937,-9.4960575934179,-657.971014492754,0.168823860438939,42.3329759270869,28.4690428909781
"trial_log-200221-110043_task020_aud0_vis1_eps000_pp20_d2_test_visual","20",2,"200221-110043","21",2,"Retention",1,1.984,0.66,0.05,0.332,5.49754770360158,2.21745629103798,"30","Chaotic Non-interactive","Chaotic Visual",1,1.6468,0.5834,-0.0138,0.3554,4.09919316190591,1.32537033721631,0.204760748117561,13.1299280082276,-462.31884057971,-6.58413055711873,34.1129214083074,67.3084291063381
"trial_log-200221-110150_task020_aud0_vis1_eps000_pp20_d2_test_visual","20",2,"200221-110150","21",2,"Retention",1,1.819,0.615,0.176,0.338,6.77509008026975,1.88103116943612,"30","Chaotic Non-interactive","Chaotic Visual",2,1.6468,0.5834,-0.0138,0.3554,4.09919316190591,1.32537033721631,0.104566431867865,5.41652382584847,-1375.36231884058,-4.89589195272931,65.2786246628029,41.9249485684789
"trial_log-200221-110256_task020_aud0_vis1_eps000_pp20_d2_test_visual","20",2,"200221-110256","21",2,"Retention",1,1.833,0.628,0.268,0.342,7.79089600394283,0.776591257526487,"30","Chaotic Non-interactive","Chaotic Visual",3,1.6468,0.5834,-0.0138,0.3554,4.09919316190591,1.32537033721631,0.113067767792082,7.64484058964689,-2042.02898550725,-3.77039954980303,90.0592554735936,-41.4057161443969
"trial_log-200221-110402_task020_aud0_vis1_eps000_pp20_d2_test_visual","20",2,"200221-110402","21",2,"Retention",1,1.469,0.531,-0.1,0.362,4.25153660427487,3.06283945036897,"30","Chaotic Non-interactive","Chaotic Visual",4,1.6468,0.5834,-0.0138,0.3554,4.09919316190591,1.32537033721631,-0.107966966237552,-8.98183064792595,624.63768115942,1.85706246482836,3.71642507078467,131.09310389441
"trial_log-200221-110507_task020_aud0_vis1_eps000_pp20_d2_test_visual","20",2,"200221-110507","21",2,"Retention",1,1.52,0.552,0.01,0.363,4.43543365764654,1.84462518146471,"30","Chaotic Non-interactive","Chaotic Visual",5,1.6468,0.5834,-0.0138,0.3554,4.09919316190591,1.32537033721631,-0.0769978139421909,-5.38224202948234,-172.463768115942,2.13843556555993,8.20260188920441,39.1780945798893
"trial_log-200224-151935_task020_aud0_vis1_eps000_pp21_d1_test_visual","21",1,"200224-151935","21",-1,"PreTest",1,1.351,0.688,0.315,0.509,2.23102319114381,2.86308213612127,"10","Periodic Fixed","Chaotic Visual",1,1.366,0.6004,0.103,0.4412,3.02338362189689,0.669195596597862,-0.0109809663250365,14.5902731512325,205.825242718447,15.3671804170444,-26.2077370868321,327.839356785513
"trial_log-200224-152039_task020_aud0_vis1_eps000_pp21_d1_test_visual","21",1,"200224-152039","21",-1,"PreTest",1,1.228,0.584,0.057,0.475,3.07756622796761,1.56950723311674,"10","Periodic Fixed","Chaotic Visual",2,1.366,0.6004,0.103,0.4412,3.02338362189689,0.669195596597862,-0.101024890190337,-2.73151232511658,-44.6601941747573,7.66092475067996,1.7921181314307,134.536395800569
"trial_log-200224-152142_task020_aud0_vis1_eps000_pp21_d1_test_visual","21",1,"200224-152142","21",-1,"PreTest",1,1.553,0.6,0.19,0.386,3.89078862692814,1.1625689878966,"10","Periodic Fixed","Chaotic Visual",3,1.366,0.6004,0.103,0.4412,3.02338362189689,0.669195596597862,0.136896046852123,-0.0666222518321046,84.4660194174757,-12.5113327289211,28.68987576532,73.7263355896257
"trial_log-200224-152246_task020_aud0_vis1_eps000_pp21_d1_test_visual","21",1,"200224-152246","21",-1,"PreTest",1,1.395,0.615,-0.046,0.441,3.60235714766876,-0.982733874890759,"10","Periodic Fixed","Chaotic Visual",4,1.366,0.6004,0.103,0.4412,3.02338362189689,0.669195596597862,0.0212298682284042,2.4317121918721,-144.660194174757,-0.0453309156844918,19.1498532167287,-246.853009775752
"trial_log-200224-152350_task020_aud0_vis1_eps000_pp21_d1_test_visual","21",1,"200224-152350","21",-1,"PreTest",1,1.303,0.515,-0.001,0.395,2.31518291577613,-1.26644649925454,"10","Periodic Fixed","Chaotic Visual",5,1.366,0.6004,0.103,0.4412,3.02338362189689,0.669195596597862,-0.0461200585651537,-14.2238507661559,-100.970873786408,-10.4714415231188,-23.4241100266472,-289.249078399956
"trial_log-200224-163612_task020_aud0_vis1_eps000_pp21_d1_test_visual","21",1,"200224-163612","21",1,"PostTest",1,1.204,0.633,0.041,0.525,4.94299448817958,1.06379074874592,"10","Periodic Fixed","Chaotic Visual",1,1.366,0.6004,0.103,0.4412,3.02338362189689,0.669195596597862,-0.118594436310395,5.42971352431714,-60.1941747572816,18.9936536718042,63.4921368356925,58.9655930424749
"trial_log-200224-163715_task020_aud0_vis1_eps000_pp21_d1_test_visual","21",1,"200224-163715","21",1,"PostTest",1,1.232,0.563,0.021,0.457,5.58417683977323,1.04318416646904,"10","Periodic Fixed","Chaotic Visual",2,1.366,0.6004,0.103,0.4412,3.02338362189689,0.669195596597862,-0.0980966325036603,-6.22918054630246,-79.6116504854369,3.58114233907526,84.6995796143687,55.8862867258103
"trial_log-200224-163819_task020_aud0_vis1_eps000_pp21_d1_test_visual","21",1,"200224-163819","21",1,"PostTest",1,1.611,0.65,0.034,0.404,4.52779814840991,2.23696109007422,"10","Periodic Fixed","Chaotic Visual",3,1.366,0.6004,0.103,0.4412,3.02338362189689,0.669195596597862,0.179355783308931,8.26115922718189,-66.9902912621359,-8.4315503173164,49.7592999980975,234.276122175154
"trial_log-200226-121420_task020_aud0_vis1_eps000_pp21_d2_test_visual","21",2,"200226-121420","21",2,"Retention",1,1.518,0.629,-0.009,0.414,3.92761144663926,0.728712062705607,"10","Periodic Fixed","Chaotic Visual",1,1.366,0.6004,0.103,0.4412,3.02338362189689,0.669195596597862,0.111273792093704,4.76349100599601,-108.73786407767,-6.16500453309157,29.9078098522956,8.89373247677088
"trial_log-200226-121524_task020_aud0_vis1_eps000_pp21_d2_test_visual","21",2,"200226-121524","21",2,"Retention",1,1.658,0.611,-0.127,0.368,4.78645243312389,1.69820749446549,"10","Periodic Fixed","Chaotic Visual",2,1.366,0.6004,0.103,0.4412,3.02338362189689,0.669195596597862,0.213762811127379,1.76548967355098,-223.300970873786,-16.5911151405258,58.3144262096928,153.768480112398
