FileName,PP,Day,Date,TaskCode,TrainingPhase,TrainingPhaseLabel,Visual,Score,C,tau,PitchError,TE12rescaled,TE21rescaled
trial_log-200213-104226_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-104226,25,0,Training_,0,0.548,0.541,0.1,0.988,-0.690756339445975,0.871111884256789
trial_log-200213-104334_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-104334,25,0,Training_,0,0.526,0.476,-0.396,0.905,0.464653008937178,1.7806603263948
trial_log-200129-133850_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-133850,30,0,Training_,0,0.588,0.751,0.806,1.276,-0.547665679455237,-0.0709420219960975
trial_log-200129-134007_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134007,30,0,Training_,0,0.48,0.729,0.494,1.518,0.716492406292892,-0.536479686698356
trial_log-200129-134119_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134119,30,0,Training_,0,0.534,0.729,0.07,1.366,2.39819252689663,0.0726074198195119
trial_log-200129-134226_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134226,30,0,Training_,0,0.489,0.687,0.27,1.406,0.0170786643825887,-0.154346780087037
trial_log-200129-134333_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134333,30,0,Training_,0,0.438,0.705,0.182,1.608,1.19398367666036,0.356730986168966
trial_log-200129-134445_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134445,30,0,Training_,0,0.598,0.754,0.379,1.261,1.1999408941451,2.48462185726425
trial_log-200129-134554_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134554,30,0,Training_,0,0.474,0.712,0.54,1.502,2.24557645819126,-0.375972384419357
trial_log-200129-134716_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134716,30,0,Training_,0,0.432,0.717,0.098,1.661,0.234758604310588,0.935988875905757
trial_log-200129-134825_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134825,30,0,Training_,0,0.387,0.599,0.025,1.545,-1.18435533243139,-0.479336543461972
trial_log-200129-134932_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134932,30,0,Training_,0,0.369,0.644,0.056,1.745,-1.35284424980363,-0.735341084000394
trial_log-200129-140245_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140245,30,0,Training_,0,0.581,0.744,0.625,1.28,2.71397313521865,0.728616831153461
trial_log-200129-140352_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140352,30,0,Training_,0,0.587,0.733,0.645,1.249,2.76577995783188,0.463571913923503
trial_log-200129-140500_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140500,30,0,Training_,0,0.577,0.718,0.652,1.244,3.48339595084925,-0.925308557508816
trial_log-200129-140608_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140608,30,0,Training_,0,0.489,0.684,0.654,1.4,1.36673154232125,1.08642558008094
trial_log-200129-140714_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140714,30,0,Training_,0,0.548,0.76,0.534,1.386,2.44080540757743,-0.569383940245391
trial_log-200129-140823_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140823,30,0,Training_,0,0.383,0.585,0.246,1.528,-0.541406228809224,-0.757392393706948
trial_log-200129-140932_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140932,30,0,Training_,0,0.323,0.583,0.368,1.806,0.256925867529492,1.0873751358517
trial_log-200129-141039_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141039,30,0,Training_,0,0.443,0.619,0.519,1.398,-0.898385040627979,-1.09452894062046
trial_log-200129-141145_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141145,30,0,Training_,0,0.353,0.742,0.56,2.1,0.446774625562539,-0.115925204916844
trial_log-200129-141251_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141251,30,0,Training_,0,0.435,0.699,0.351,1.609,1.8922798873879,0.433698251919344
trial_log-200129-141447_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141447,30,0,Training_,0,0.416,0.62,0.181,1.491,1.76634141441061,1.12450843480191
trial_log-200129-141557_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141557,30,0,Training_,0,0.479,0.761,0.351,1.589,3.41013047226976,1.213818999239
trial_log-200129-141703_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141703,30,0,Training_,0,0.414,0.681,0.818,1.644,1.23818501454192,0.540999144742777
trial_log-200129-141810_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141810,30,0,Training_,0,0.235,0.519,-0.144,2.211,-0.974173412663244,-1.72616121518637
trial_log-200129-141921_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141921,30,0,Training_,0,0.479,0.684,0.245,1.428,0.191581422583088,0.425919296718916
trial_log-200129-142028_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-142028,30,0,Training_,0,0.22,0.467,0.144,2.12,-2.08204326339387,-0.450404269468132
trial_log-200129-142142_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-142142,30,0,Training_,0,0.394,0.735,0.404,1.863,0.690568683339451,-1.63645468968323
trial_log-200129-142249_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-142249,30,0,Training_,0,0.291,0.58,0.479,1.993,-0.867699420540853,-0.7443471288132
trial_log-200129-142355_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-142355,30,0,Training_,0,0.393,0.725,0.172,1.846,1.38219104434755,2.80517074937923
trial_log-200129-142501_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-142501,30,0,Training_,0,0.368,0.666,0.302,1.809,1.49636959317872,0.767754410166813
trial_log-200129-142914_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-142914,30,0,Training_,0,0.544,0.771,0.581,1.416,3.7660168131325,0.670268641546273
trial_log-200129-143021_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143021,30,0,Training_,0,0.447,0.706,0.183,1.579,1.46056063349402,1.17918683908153
trial_log-200129-143127_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143127,30,0,Training_,0,0.422,0.7,0.328,1.658,1.82214322282998,0.801165584956816
trial_log-200129-143233_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143233,30,0,Training_,0,0.522,0.743,0.608,1.424,0.50911121754701,0.177626869929706
trial_log-200129-143341_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143341,30,0,Training_,0,0.335,0.649,0.435,1.938,1.41863573060595,1.36776668823744
trial_log-200129-143449_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143449,30,0,Training_,0,0.31,0.63,-0.006,2.032,-0.381042057161361,-1.0983936717509
trial_log-200129-143556_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143556,30,0,Training_,0,0.362,0.702,0.472,1.936,-0.383915722801674,-0.882720245817855
trial_log-200129-143705_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143705,30,0,Training_,0,0.308,0.517,-0.077,1.676,1.35513934740496,0.54854385241072
trial_log-200129-143812_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143812,30,0,Training_,0,0.406,0.654,0.078,1.609,0.315705904356985,-0.880655658667349
trial_log-200129-143920_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143920,30,0,Training_,0,0.364,0.652,0.319,1.79,0.857302863518674,0.124734434969449
trial_log-200122-122400_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-122400,30,0,Training_,0,0.397,0.659,0.358,1.66,2.33565338259785,-0.0164726284349235
trial_log-200122-122525_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-122525,30,0,Training_,0,0.427,0.707,0.016,1.656,-0.0201110804909933,-0.316769021921407
trial_log-200122-122640_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-122640,30,0,Training_,0,0.35,0.686,0.256,1.962,0.279370817195073,1.86721527693528
trial_log-200122-122751_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-122751,30,0,Training_,0,0.302,0.641,0.586,2.122,0.657468203674784,-0.720767995115461
trial_log-200122-122904_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-122904,30,0,Training_,0,0.303,0.61,0.267,2.013,1.58504102154402,-1.45271334508118
trial_log-200122-123016_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-123016,30,0,Training_,0,0.256,0.632,0.173,2.467,2.45045586955195,-1.79232153787948
trial_log-200122-123135_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-123135,30,0,Training_,0,0.255,0.681,0.391,2.664,1.92435089604424,1.15163954245633
trial_log-200122-123246_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-123246,30,0,Training_,0,0.34,0.727,0.657,2.14,0.569578397554287,1.17087382312583
trial_log-200122-123359_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-123359,30,0,Training_,0,0.285,0.679,0.37,2.38,-0.596383559068606,0.870505214309685
trial_log-200122-123508_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-123508,30,0,Training_,0,0.23,0.674,0.271,2.927,0.192412332790878,-1.11183629853056
trial_log-200122-124448_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-124448,30,0,Training_,0,0.247,0.625,0.492,2.536,2.20358546404929,0.279738658696071
trial_log-200122-124609_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-124609,30,0,Training_,0,0.605,0.84,0.645,1.388,1.31868981047948,1.99488929331329
trial_log-200122-124732_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-124732,30,0,Training_,0,0.248,0.644,0.389,2.595,1.46850522953872,-0.204520858772859
trial_log-200122-124917_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-124917,30,0,Training_,0,0.225,0.598,0.521,2.657,0.218493115436727,1.38631089150032
trial_log-200122-125035_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-125035,30,0,Training_,0,0.276,0.661,0.509,2.393,1.4395005250759,0.482966374870336
trial_log-200122-125150_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-125150,30,0,Training_,0,0.227,0.586,0.619,2.588,1.09024416312102,0.255833981110505
trial_log-200122-125302_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-125302,30,0,Training_,0,0.264,0.679,0.309,2.575,-0.286382053492564,-0.221142610364331
trial_log-200122-125414_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-125414,30,0,Training_,0,0.274,0.689,0.054,2.511,0.650626487263121,0.368804079890397
trial_log-200122-125529_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-125529,30,0,Training_,0,0.28,0.69,0.258,2.466,0.741710940424352,1.33389592706312
trial_log-200122-125645_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-125645,30,0,Training_,0,0.191,0.674,0.801,3.531,2.11885037277764,0.910148028276087
trial_log-200122-130033_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130033,30,0,Training_,0,0.214,0.687,0.369,3.212,1.24275270014848,-1.38022334098968
trial_log-200122-130143_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130143,30,0,Training_,0,0.272,0.729,0.092,2.677,1.75867027321783,0.811035835042162
trial_log-200122-130254_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130254,30,0,Training_,0,0.369,0.737,0.478,1.996,1.50303131517218,0.911853813975827
trial_log-200122-130412_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130412,30,0,Training_,0,0.429,0.792,0.373,1.846,1.25772404338117,2.30275901476945
trial_log-200122-130525_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130525,30,0,Training_,0,0.375,0.777,0.353,2.069,0.101323155913239,-1.40081691852974
trial_log-200122-130635_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130635,30,0,Training_,0,0.307,0.709,0.453,2.309,1.33414149094961,-0.78462366158048
trial_log-200122-130748_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130748,30,0,Training_,0,0.255,0.684,0.854,2.678,2.47282145543068,-1.15566458644806
trial_log-200122-130901_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130901,30,0,Training_,0,0.25,0.703,0.46,2.816,0.742811488391018,1.14664122407973
trial_log-200122-131011_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-131011,30,0,Training_,0,0.233,0.657,0.333,2.815,1.01521194446649,-0.181526758211868
trial_log-200122-131125_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-131125,30,0,Training_,0,0.196,0.658,0.441,3.359,1.47751551041222,-0.424937496410878
trial_log-200122-131821_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-131821,30,0,Training_,0,0.405,0.806,0.528,1.99,0.13207091862288,1.16042160341127
trial_log-200122-131935_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-131935,30,0,Training_,0,0.33,0.806,0.552,2.439,1.64583452528224,-1.67329814062559
trial_log-200122-132045_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-132045,30,0,Training_,0,0.284,0.742,0.221,2.609,1.91734901087932,-1.45038683538927
trial_log-200122-132154_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-132154,30,0,Training_,0,0.245,0.76,0.114,3.103,1.62193085081538,0.39842498741384
trial_log-200122-132317_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-132317,30,0,Training_,0,0.191,0.545,0.721,2.854,0.748853547959476,0.417190254081228
trial_log-200122-132435_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-132435,30,0,Training_,0,0.224,0.619,0.262,2.764,0.837835899696286,-1.55801485796842
trial_log-200122-132548_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-132548,30,0,Training_,0,0.275,0.699,0.379,2.538,1.54493232709792,-1.71697157874512
trial_log-200122-132658_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-132658,30,0,Training_,0,0.279,0.778,0.451,2.792,3.03709554295633,1.18465345839778
trial_log-200122-132808_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-132808,30,0,Training_,0,0.138,0.499,0.274,3.618,-0.39069722914296,-0.948683962872007
trial_log-200122-132929_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-132929,30,0,Training_,0,0.254,0.79,0.452,3.11,0.764021707274476,0.609069252308383
trial_log-200123-094347_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-094347,30,0,Training_,0,0.183,0.454,0.157,2.484,0.881667186267939,-1.96118975358036
trial_log-200123-094509_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-094509,30,0,Training_,0,0.366,0.725,0.828,1.979,1.2126654302396,1.28583036797599
trial_log-200123-094618_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-094618,30,0,Training_,0,0.37,0.647,0.173,1.748,1.47091872496204,1.39257461476184
trial_log-200123-094726_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-094726,30,0,Training_,0,0.547,0.679,0.847,1.242,1.35219633554296,1.26156472869814
trial_log-200123-094832_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-094832,30,0,Training_,0,0.621,0.735,0.759,1.184,2.33109599609224,1.22778658095887
trial_log-200123-094939_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-094939,30,0,Training_,0,0.456,0.618,0.417,1.357,0.0882921901382168,0.529406768715717
trial_log-200123-095045_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-095045,30,0,Training_,0,0.529,0.722,0.242,1.366,2.01097179146251,1.88010738056572
trial_log-200123-095151_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-095151,30,0,Training_,0,0.431,0.677,0.643,1.571,0.8130064991858,0.57707700704775
trial_log-200123-095256_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-095256,30,0,Training_,0,0.492,0.652,0.448,1.326,-0.883045209581375,-0.35836517484633
trial_log-200123-095402_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-095402,30,0,Training_,0,0.424,0.677,0.544,1.598,-1.15704184941119,-0.769597645868963
trial_log-200123-095735_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-095735,30,0,Training_,0,0.488,0.719,0.39,1.474,4.44149454766169,0.51258741209878
trial_log-200123-095841_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-095841,30,0,Training_,0,0.386,0.781,0.568,2.021,2.25426500665383,0.480033807042768
trial_log-200123-095948_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-095948,30,0,Training_,0,0.367,0.734,0.89,2.001,1.1450185619266,-1.0996880402344
trial_log-200123-100054_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-100054,30,0,Training_,0,0.516,0.69,0.746,1.338,2.52215329911786,2.20269951110257
trial_log-200123-100200_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-100200,30,0,Training_,0,0.299,0.633,0.451,2.115,1.94383404114157,-1.52278695289771
trial_log-200123-100310_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-100310,30,0,Training_,0,0.449,0.765,0.709,1.704,3.15600131302058,0.38525934192836
trial_log-200123-100416_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-100416,30,0,Training_,0,0.595,0.78,0.861,1.311,3.43116020301377,1.52336395217724
trial_log-200123-100523_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-100523,30,0,Training_,0,0.685,0.799,0.656,1.167,2.30854010278729,2.27770065863476
trial_log-200123-100629_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-100629,30,0,Training_,0,0.583,0.727,0.405,1.247,1.04994271016182,0.66083388724381
trial_log-200123-100736_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-100736,30,0,Training_,0,0.611,0.818,0.598,1.339,2.4872812604134,1.3862223565153
trial_log-200123-100940_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-100940,30,0,Training_,0,0.457,0.805,0.313,1.761,1.7112573989039,1.03910053126891
trial_log-200123-101048_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-101048,30,0,Training_,0,0.45,0.769,0.857,1.71,1.30655754125224,0.797761512022721
trial_log-200123-101154_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-101154,30,0,Training_,0,0.541,0.731,0.837,1.351,1.90303634156502,1.18509128460897
trial_log-200123-101300_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-101300,30,0,Training_,0,0.452,0.629,0.512,1.394,0.440841815546733,-0.245933397270521
trial_log-200123-101407_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-101407,30,0,Training_,0,0.48,0.697,0.415,1.454,2.15629038228706,0.173039623733663
trial_log-200123-101514_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-101514,30,0,Training_,0,0.467,0.644,0.821,1.378,2.48482777340734,0.122852066263603
trial_log-200123-101621_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-101621,30,0,Training_,0,0.557,0.704,0.871,1.263,2.90778453827307,1.69364331404339
trial_log-200123-101728_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-101728,30,0,Training_,0,0.57,0.714,0.457,1.253,2.94849733647559,0.788306003693411
trial_log-200123-101836_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-101836,30,0,Training_,0,0.606,0.727,0.743,1.199,2.0914865019518,2.88528457175318
trial_log-200123-101943_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-101943,30,0,Training_,0,0.659,0.744,0.409,1.129,2.30605351501625,0.594378988448548
trial_log-200123-102249_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-102249,30,0,Training_,0,0.631,0.847,0.182,1.343,3.0145345137323,0.335063868788463
trial_log-200123-102355_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-102355,30,0,Training_,0,0.52,0.751,0.626,1.444,1.54552243738649,0.322254999117981
trial_log-200123-102502_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-102502,30,0,Training_,0,0.483,0.732,0.626,1.514,1.48591273396809,-0.802391813585693
trial_log-200123-102609_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-102609,30,0,Training_,0,0.562,0.76,0.767,1.352,2.23497195099939,1.86369828763189
trial_log-200123-102717_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-102717,30,0,Training_,0,0.441,0.714,0.842,1.617,1.89763010372016,1.98777091772223
trial_log-200123-102825_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-102825,30,0,Training_,0,0.489,0.747,0.438,1.529,2.69184871008071,1.74973695880556
trial_log-200123-102933_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-102933,30,0,Training_,0,0.442,0.664,0.619,1.501,1.44746609368381,1.55555669911445
trial_log-200123-103040_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-103040,30,0,Training_,0,0.673,0.775,0.531,1.151,2.21391354895418,1.33918332001983
trial_log-200123-103147_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-103147,30,0,Training_,0,0.43,0.674,0.799,1.567,3.74455626397095,1.03141284815192
trial_log-200123-103257_task030_aud1_vis0_eps000_pp8_d1_,8,1,200123-103257,30,0,Training_,0,0.507,0.746,0.735,1.472,2.05242412686919,-0.219403512672261
trial_log-200217-093102_task030_aud1_vis0_eps000_pp9_d1_,9,1,200217-093102,30,0,Training_,0,0.249,0.491,0.149,1.977,0.823327001362695,-2.04456406242367
trial_log-200217-093219_task030_aud1_vis0_eps000_pp9_d1_,9,1,200217-093219,30,0,Training_,0,0.331,0.605,0.533,1.83,1.39727862625683,0.012695604593872
trial_log-200217-093337_task030_aud1_vis0_eps000_pp9_d1_,9,1,200217-093337,30,0,Training_,0,0.391,0.723,0.678,1.85,2.3767148150768,-0.800871413002282
trial_log-200217-093445_task030_aud1_vis0_eps000_pp9_d1_,9,1,200217-093445,30,0,Training_,0,0.323,0.601,0.371,1.861,0.972663846199563,-0.72659689016195
trial_log-200217-093555_task030_aud1_vis0_eps000_pp9_d1_,9,1,200217-093555,30,0,Training_,0,0.357,0.701,0.428,1.962,1.51208045820825,-1.0504850134018
trial_log-200217-093702_task030_aud1_vis0_eps000_pp9_d1_,9,1,200217-093702,30,0,Training_,0,0.332,0.593,0.667,1.788,2.00362672396086,-0.40421876765974
trial_log-200217-093809_task030_aud1_vis0_eps000_pp9_d1_,9,1,200217-093809,30,0,Training_,0,0.452,0.633,-0.134,1.4,2.66924535344955,-1.27285477350513
trial_log-200217-093918_task030_aud1_vis0_eps000_pp9_d1_,9,1,200217-093918,30,0,Training_,0,0.386,0.676,0.588,1.752,2.99232601988778,1.17413752449577
trial_log-200217-094024_task030_aud1_vis0_eps000_pp9_d1_,9,1,200217-094024,30,0,Training_,0,0.341,0.627,0.282,1.84,3.16317652183896,-0.918900507546162
trial_log-200217-094131_task030_aud1_vis0_eps000_pp9_d1_,9,1,200217-094131,30,0,Training_,0,0.354,0.637,0.601,1.8,2.55520467638058,-0.747763190563858
trial_log-200217-094436_task030_aud1_vis0_eps000_pp9_d1_,9,1,200217-094436,30,0,Training_,0,0.334,0.64,0.652,1.918,0.911117425037263,-0.63020709727449
trial_log-200217-094543_task030_aud1_vis0_eps000_pp9_d1_,9,1,200217-094543,30,0,Training_,0,0.283,0.688,0.237,2.432,1.73822067405755,-0.572037702924313
trial_log-200217-094653_task030_aud1_vis0_eps000_pp9_d1_,9,1,200217-094653,30,0,Training_,0,0.263,0.621,0.52,2.357,2.80648865011736,-0.115561299977268
