"file_name","pp","day","date","task_code","training_phase","training_phase_label","visual","score","c","tau","pitch_error","max_lyap_stim_short","max_lyap_stim_long","max_lyap_user_short","max_lyap_user_long","training_condition","Training","task_label","trial","pre_score","pre_c","pre_tau","pre_pitch_error","pre_max_lyap_stim_short","pre_max_lyap_stim_long","pre_max_lyap_user_short","pre_max_lyap_user_long","score_delta","c_delta","tau_delta","pitch_error_delta","max_lyap_stim_short_delta","max_lyap_stim_long_delta","max_lyap_user_short_delta","max_lyap_user_long_delta"
"trial_log-200123-151125_task020_aud0_vis1_eps000_pp7_d2_test_visual","7",2,"200123-151125","21",2,"Retention",1,1.693,0.674,0.071,0.398,1.64858090722596,0.340857181597667,0.356726997710837,0.0153754933201131,"30","Chaotic Non-interactive","Chaotic Visual",1,1.4642,0.5796,0.1622,0.396,1.67191605916758,0.346707767893658,0.448184405828587,0.0374663678120889,0.156262805627647,16.2870945479641,-56.2268803945746,0.505050505050506,-1.39571312887767,-1.68746905543394,-20.4062004229413,-58.9618790985337
"trial_log-200123-151234_task020_aud0_vis1_eps000_pp7_d2_test_visual","7",2,"200123-151234","21",2,"Retention",1,1.826,0.709,0.153,0.388,1.64858090722596,0.340857181597667,0.422044734831938,0.0372158297393174,"30","Chaotic Non-interactive","Chaotic Visual",2,1.4642,0.5796,0.1622,0.396,1.67191605916758,0.346707767893658,0.448184405828587,0.0374663678120889,0.247097391066794,22.3257418909593,-5.67200986436499,-2.02020202020202,-1.39571312887767,-1.68746905543394,-5.83234727864374,-0.668701257693485
"trial_log-200123-151340_task020_aud0_vis1_eps000_pp7_d2_test_visual","7",2,"200123-151340","21",2,"Retention",1,1.584,0.628,0.093,0.397,1.64858090722596,0.340857181597667,0.417593487445173,0.0286216373145476,"30","Chaotic Non-interactive","Chaotic Visual",3,1.4642,0.5796,0.1622,0.396,1.67191605916758,0.346707767893658,0.448184405828587,0.0374663678120889,0.0818194235760143,8.35058661145618,-42.6633785450062,0.252525252525253,-1.39571312887767,-1.68746905543394,-6.82552047451513,-23.6071202362121
"trial_log-200123-151446_task020_aud0_vis1_eps000_pp7_d2_test_visual","7",2,"200123-151446","21",2,"Retention",1,1.779,0.698,0.314,0.392,1.70691878708,0.355483647337645,0.499901130445039,0.0118357884851416,"30","Chaotic Non-interactive","Chaotic Visual",4,1.4642,0.5796,0.1622,0.396,1.67191605916758,0.346707767893658,0.448184405828587,0.0374663678120889,0.214997951099577,20.4278812974465,93.5881627620222,-1.01010101010101,2.0935696933165,2.5312035831509,11.5391619931175,-68.4095652279305
"trial_log-200123-151555_task020_aud0_vis1_eps000_pp7_d2_test_visual","7",2,"200123-151555","21",2,"Retention",1,1.652,0.661,0.392,0.4,1.70691878708,0.355483647337645,0.585957088610016,-0.0257474211596713,"30","Chaotic Non-interactive","Chaotic Visual",5,1.4642,0.5796,0.1622,0.396,1.67191605916758,0.346707767893658,0.448184405828587,0.0374663678120889,0.128261166507308,14.0441683919945,141.676942046856,1.01010101010101,2.0935696933165,2.5312035831509,30.7401777013459,-168.721423140899
"trial_log-200123-092437_task020_aud0_vis1_eps000_pp8_d1_test_visual","8",1,"200123-092437","21",-1,"PreTest",1,1.804,0.677,0.232,0.375,1.70691878708,0.355483647337645,0.396592799041587,0.0181818768390551,"30","Chaotic Non-interactive","Chaotic Visual",1,1.7446,0.6624,0.2184,0.3792,1.68358363513838,0.349633061041654,0.414616100295712,0.0202038373260373,0.034047919293821,2.20410628019325,6.22710622710623,-1.10759493670886,1.38604055388659,1.67335042016928,-4.34698537786402,-10.0078042322012
"trial_log-200123-092542_task020_aud0_vis1_eps000_pp8_d1_test_visual","8",1,"200123-092542","21",-1,"PreTest",1,1.903,0.744,0.197,0.391,1.64858090722596,0.340857181597667,0.434564030352714,0.0220501068689114,"30","Chaotic Non-interactive","Chaotic Visual",2,1.7446,0.6624,0.2184,0.3792,1.68358363513838,0.349633061041654,0.414616100295712,0.0202038373260373,0.0907944514501892,12.3188405797101,-9.7985347985348,3.11181434599157,-2.07906083082987,-2.5100256302539,4.81118076282498,9.13821227660924
"trial_log-200123-092646_task020_aud0_vis1_eps000_pp8_d1_test_visual","8",1,"200123-092646","21",-1,"PreTest",1,1.686,0.663,0.142,0.393,1.70691878708,0.355483647337645,0.384013728664367,0.0300132659151424,"30","Chaotic Non-interactive","Chaotic Visual",3,1.7446,0.6624,0.2184,0.3792,1.68358363513838,0.349633061041654,0.414616100295712,0.0202038373260373,-0.0335893614582139,0.0905797101449343,-34.981684981685,3.63924050632912,1.38604055388659,1.67335042016928,-7.38089321893637,48.5523043509333
"trial_log-200123-092751_task020_aud0_vis1_eps000_pp8_d1_test_visual","8",1,"200123-092751","21",-1,"PreTest",1,1.699,0.631,0.265,0.371,1.70691878708,0.355483647337645,0.430781295345087,0.0184309063820354,"30","Chaotic Non-interactive","Chaotic Visual",4,1.7446,0.6624,0.2184,0.3792,1.68358363513838,0.349633061041654,0.414616100295712,0.0202038373260373,-0.0261377966295998,-4.74033816425121,21.3369963369963,-2.16244725738396,1.38604055388659,1.67335042016928,3.89883437663084,-8.77521886259235
"trial_log-200123-092856_task020_aud0_vis1_eps000_pp8_d1_test_visual","8",1,"200123-092856","21",-1,"PreTest",1,1.631,0.597,0.256,0.366,1.64858090722596,0.340857181597667,0.427128648074803,0.0123430306250422,"30","Chaotic Non-interactive","Chaotic Visual",5,1.7446,0.6624,0.2184,0.3792,1.68358363513838,0.349633061041654,0.414616100295712,0.0202038373260373,-0.0651152126561962,-9.8731884057971,17.2161172161172,-3.48101265822785,-2.07906083082987,-2.5100256302539,3.01786345734457,-38.907493532749
"trial_log-200123-104025_task020_aud0_vis1_eps000_pp8_d1_test_visual","8",1,"200123-104025","21",1,"PostTest",1,2.012,0.739,0.123,0.367,1.64858090722596,0.340857181597667,0.397454106588607,0.0084051602457418,"30","Chaotic Non-interactive","Chaotic Visual",1,1.7446,0.6624,0.2184,0.3792,1.68358363513838,0.349633061041654,0.414616100295712,0.0202038373260373,0.153272956551645,11.5640096618357,-43.6813186813187,-3.21729957805907,-2.07906083082987,-2.5100256302539,-4.1392492223202,-58.3981987673707
"trial_log-200123-104129_task020_aud0_vis1_eps000_pp8_d1_test_visual","8",1,"200123-104129","21",1,"PostTest",1,1.74,0.708,0.236,0.407,1.64858090722596,0.340857181597667,0.382437300715738,0.0303702177624928,"30","Chaotic Non-interactive","Chaotic Visual",2,1.7446,0.6624,0.2184,0.3792,1.68358363513838,0.349633061041654,0.414616100295712,0.0202038373260373,-0.00263670755474031,6.88405797101449,8.05860805860805,7.33122362869198,-2.07906083082987,-2.5100256302539,-7.76110709570205,50.3190570800814
"trial_log-200123-104233_task020_aud0_vis1_eps000_pp8_d1_test_visual","8",1,"200123-104233","21",1,"PostTest",1,1.686,0.643,0.226,0.381,1.70691878708,0.355483647337645,0.483812635923717,0.00720352928655247,"30","Chaotic Non-interactive","Chaotic Visual",3,1.7446,0.6624,0.2184,0.3792,1.68358363513838,0.349633061041654,0.414616100295712,0.0202038373260373,-0.0335893614582139,-2.92874396135265,3.47985347985348,0.474683544303804,1.38604055388659,1.67335042016928,16.6893026051456,-64.3457370483326
"trial_log-200124-102606_task020_aud0_vis1_eps000_pp8_d2_test_visual","8",2,"200124-102606","21",2,"Retention",1,1.459,0.563,0.261,0.386,1.64858090722596,0.340857181597667,0.35182004132918,0.0115170279222409,"30","Chaotic Non-interactive","Chaotic Visual",1,1.7446,0.6624,0.2184,0.3792,1.68358363513838,0.349633061041654,0.414616100295712,0.0202038373260373,-0.163705147311705,-15.006038647343,19.5054945054945,1.79324894514769,-2.07906083082987,-2.5100256302539,-15.1455910471746,-42.9958391745782
"trial_log-200124-102715_task020_aud0_vis1_eps000_pp8_d2_test_visual","8",2,"200124-102715","21",2,"Retention",1,1.735,0.655,0.238,0.377,1.64858090722596,0.340857181597667,0.36631396209551,0.00131803643067836,"30","Chaotic Non-interactive","Chaotic Visual",2,1.7446,0.6624,0.2184,0.3792,1.68358363513838,0.349633061041654,0.414616100295712,0.0202038373260373,-0.00550269402728409,-1.1171497584541,8.97435897435896,-0.580168776371303,-2.07906083082987,-2.5100256302539,-11.6498462471071,-93.4763064589727
"trial_log-200124-102820_task020_aud0_vis1_eps000_pp8_d2_test_visual","8",2,"200124-102820","21",2,"Retention",1,1.95,0.696,0.205,0.357,1.70691878708,0.355483647337645,0.555739735805324,0.0223527160201213,"30","Chaotic Non-interactive","Chaotic Visual",3,1.7446,0.6624,0.2184,0.3792,1.68358363513838,0.349633061041654,0.414616100295712,0.0202038373260373,0.117734724292101,5.07246376811594,-6.13553113553115,-5.85443037974683,1.38604055388659,1.67335042016928,34.0371817227938,10.6359928532719
"trial_log-200124-102926_task020_aud0_vis1_eps000_pp8_d2_test_visual","8",2,"200124-102926","21",2,"Retention",1,1.854,0.672,0.153,0.362,1.64858090722596,0.340857181597667,0.394651667150274,0.03910472892297,"30","Chaotic Non-interactive","Chaotic Visual",4,1.7446,0.6624,0.2184,0.3792,1.68358363513838,0.349633061041654,0.414616100295712,0.0202038373260373,0.0627077840192595,1.44927536231885,-29.9450549450549,-4.53586497890295,-2.07906083082987,-2.5100256302539,-4.81516109268275,93.5509987133709
"trial_log-200124-103032_task020_aud0_vis1_eps000_pp8_d2_test_visual","8",2,"200124-103032","21",2,"Retention",1,1.709,0.629,0.123,0.368,1.70691878708,0.355483647337645,0.470939191782044,0.0382616242800495,"30","Chaotic Non-interactive","Chaotic Visual",5,1.7446,0.6624,0.2184,0.3792,1.68358363513838,0.349633061041654,0.414616100295712,0.0202038373260373,-0.0204058236845121,-5.04227053140096,-43.6813186813187,-2.95358649789029,1.38604055388659,1.67335042016928,13.5843956484473,89.3780060817485
"trial_log-200217-091630_task020_aud0_vis1_eps000_pp9_d1_test_visual","9",1,"200217-091630","21",-1,"PreTest",1,1.645,0.676,0.146,0.411,1.64858090722596,0.340857181597667,0.486966893389753,0.0546400846668201,"30","Chaotic Non-interactive","Chaotic Visual",1,1.879,0.7392,0.2718,0.3944,1.64858090722596,0.340857181597667,0.619468448441285,0.0445875862394462,-0.124534326769558,-8.54978354978355,-46.2840323767476,4.20892494929005,0,0,-21.3895567054197,22.5455093563252
"trial_log-200217-091741_task020_aud0_vis1_eps000_pp9_d1_test_visual","9",1,"200217-091741","21",-1,"PreTest",1,2.004,0.786,0.308,0.392,1.64858090722596,0.340857181597667,0.668991644895552,0.0279303418640282,"30","Chaotic Non-interactive","Chaotic Visual",2,1.879,0.7392,0.2718,0.3944,1.64858090722596,0.340857181597667,0.619468448441285,0.0445875862394462,0.0665247472059606,6.33116883116882,13.3186166298749,-0.60851926977688,0,0,7.99446631686858,-37.3584797480728
"trial_log-200217-091848_task020_aud0_vis1_eps000_pp9_d1_test_visual","9",1,"200217-091848","21",-1,"PreTest",1,2.091,0.781,0.286,0.374,1.64858090722596,0.340857181597667,0.672866542826262,0.0551236128415329,"30","Chaotic Non-interactive","Chaotic Visual",3,1.879,0.7392,0.2718,0.3944,1.64858090722596,0.340857181597667,0.619468448441285,0.0445875862394462,0.112825971261309,5.6547619047619,5.22442972774098,-5.17241379310345,0,0,8.61998613800881,23.6299550854933
"trial_log-200217-091954_task020_aud0_vis1_eps000_pp9_d1_test_visual","9",1,"200217-091954","21",-1,"PreTest",1,1.936,0.768,0.301,0.397,1.64858090722596,0.340857181597667,0.675881461095687,0.0462818325733286,"30","Chaotic Non-interactive","Chaotic Visual",4,1.879,0.7392,0.2718,0.3944,1.64858090722596,0.340857181597667,0.619468448441285,0.0445875862394462,0.030335284725918,3.89610389610389,10.7431935246505,0.659229208924947,0,0,9.10668054141405,3.79981621966236
"trial_log-200217-092058_task020_aud0_vis1_eps000_pp9_d1_test_visual","9",1,"200217-092058","21",-1,"PreTest",1,1.719,0.685,0.318,0.398,1.64858090722596,0.340857181597667,0.592635699999171,0.0389620592515211,"30","Chaotic Non-interactive","Chaotic Visual",5,1.879,0.7392,0.2718,0.3944,1.64858090722596,0.340857181597667,0.619468448441285,0.0445875862394462,-0.0851516764236295,-7.33225108225109,16.9977924944812,0.912778904665312,0,0,-4.33157629087179,-12.6168009134081
"trial_log-200217-103442_task020_aud0_vis1_eps000_pp9_d1_test_visual","9",1,"200217-103442","21",1,"PostTest",1,2.014,0.781,0.145,0.388,1.70691878708,0.355483647337645,0.723405930693241,0.0432943191072473,"30","Chaotic Non-interactive","Chaotic Visual",1,1.879,0.7392,0.2718,0.3944,1.64858090722596,0.340857181597667,0.619468448441285,0.0445875862394462,0.0718467269824374,5.6547619047619,-46.6519499632082,-1.62271805273834,3.53867253941477,4.2910833421261,16.7784949360189,-2.90050940468884
"trial_log-200217-103554_task020_aud0_vis1_eps000_pp9_d1_test_visual","9",1,"200217-103554","21",1,"PostTest",1,1.927,0.777,0.195,0.403,1.64858090722596,0.340857181597667,0.511589541328601,0.0303515887905732,"30","Chaotic Non-interactive","Chaotic Visual",2,1.879,0.7392,0.2718,0.3944,1.64858090722596,0.340857181597667,0.619468448441285,0.0445875862394462,0.0255455029270889,5.11363636363636,-28.2560706401766,2.18052738336714,0,0,-17.4147541144558,-31.9281635305895
"trial_log-200217-103659_task020_aud0_vis1_eps000_pp9_d1_test_visual","9",1,"200217-103659","21",1,"PostTest",1,1.912,0.733,0.268,0.383,1.70691878708,0.355483647337645,0.542572426485652,0.0551325377228335,"30","Chaotic Non-interactive","Chaotic Visual",3,1.879,0.7392,0.2718,0.3944,1.64858090722596,0.340857181597667,0.619468448441285,0.0445875862394462,0.0175625332623736,-0.838744588744601,-1.39808682855039,-2.89046653144017,3.53867253941477,4.2910833421261,-12.4132265572395,23.6499716014192
"trial_log-200218-111636_task020_aud0_vis1_eps000_pp9_d2_test_visual","9",2,"200218-111636","21",2,"Retention",1,1.804,0.787,0.301,0.436,1.70691878708,0.355483647337645,0.681730913534607,0.0182913918980336,"30","Chaotic Non-interactive","Chaotic Visual",1,1.879,0.7392,0.2718,0.3944,1.64858090722596,0.340857181597667,0.619468448441285,0.0445875862394462,-0.0399148483235763,6.46645021645021,10.7431935246505,10.5476673427992,3.53867253941477,4.2910833421261,10.0509501734895,-58.9764922465092
"trial_log-200218-111741_task020_aud0_vis1_eps000_pp9_d2_test_visual","9",2,"200218-111741","21",2,"Retention",1,1.946,0.824,0.338,0.424,1.58811289936007,0.332288988719098,0.496398959405386,0.0279567395492132,"30","Chaotic Non-interactive","Chaotic Visual",2,1.879,0.7392,0.2718,0.3944,1.64858090722596,0.340857181597667,0.619468448441285,0.0445875862394462,0.0356572645023949,11.4718614718615,24.3561442236939,7.5050709939148,-3.66788233448843,-2.51371933500362,-19.8669503419534,-37.2992756345259
"trial_log-200218-111845_task020_aud0_vis1_eps000_pp9_d2_test_visual","9",2,"200218-111845","21",2,"Retention",1,1.748,0.767,0.307,0.439,1.70691878708,0.355483647337645,0.674953661345096,0.0257004659227338,"30","Chaotic Non-interactive","Chaotic Visual",3,1.879,0.7392,0.2718,0.3944,1.64858090722596,0.340857181597667,0.619468448441285,0.0445875862394462,-0.0697179350718467,3.7608225108225,12.9506990434143,11.3083164300203,3.53867253941477,4.2910833421261,8.95690701333114,-42.3595935767502
"trial_log-200218-111949_task020_aud0_vis1_eps000_pp9_d2_test_visual","9",2,"200218-111949","21",2,"Retention",1,1.913,0.783,0.169,0.409,1.70691878708,0.355483647337645,0.584832084433709,0.0634228186786386,"30","Chaotic Non-interactive","Chaotic Visual",4,1.879,0.7392,0.2718,0.3944,1.64858090722596,0.340857181597667,0.619468448441285,0.0445875862394462,0.0180947312400213,5.92532467532467,-37.821927888153,3.70182555780932,3.53867253941477,4.2910833421261,-5.59130397919837,42.2432206534856
"trial_log-200218-112053_task020_aud0_vis1_eps000_pp9_d2_test_visual","9",2,"200218-112053","21",2,"Retention",1,1.892,0.776,0.299,0.41,1.70691878708,0.355483647337645,0.60021407357152,0.0177260784517514,"30","Chaotic Non-interactive","Chaotic Visual",5,1.879,0.7392,0.2718,0.3944,1.64858090722596,0.340857181597667,0.619468448441285,0.0445875862394462,0.00691857370941985,4.97835497835497,10.0073583517292,3.95537525354968,3.53867253941477,4.2910833421261,-3.1082091296519,-60.2443640780238
"trial_log-200127-093255_task020_aud0_vis1_eps000_pp10_d1_test_visual","10",1,"200127-093255","21",-1,"PreTest",1,1.444,0.579,0.016,0.401,1.64858090722596,0.340857181597667,0.639948501505674,0.0236332603751817,"25","Chaotic Interactive","Chaotic Visual",1,1.6238,0.5666,0.0396,0.352,1.66024848319677,0.343782474745663,0.696238709778747,0.0517072124102324,-0.110727922157901,2.18849276385457,-59.5959595959596,13.9204545454546,-0.702760827002377,-0.850913982790951,-8.08490069317768,-54.2940737402721
"trial_log-200127-093401_task020_aud0_vis1_eps000_pp10_d1_test_visual","10",1,"200127-093401","21",-1,"PreTest",1,1.861,0.639,0.036,0.344,1.64858090722596,0.340857181597667,0.580206702503575,0.0773146177272586,"25","Chaotic Interactive","Chaotic Visual",2,1.6238,0.5666,0.0396,0.352,1.66024848319677,0.343782474745663,0.696238709778747,0.0517072124102324,0.146077103091514,12.7779738792799,-9.09090909090911,-2.27272727272727,-0.702760827002377,-0.850913982790951,-16.6655495659018,49.5238558092503
"trial_log-200127-093506_task020_aud0_vis1_eps000_pp10_d1_test_visual","10",1,"200127-093506","21",-1,"PreTest",1,1.271,0.46,0.04,0.362,1.70691878708,0.355483647337645,0.841682611916854,0.0621692100035082,"25","Chaotic Interactive","Chaotic Visual",3,1.6238,0.5666,0.0396,0.352,1.66024848319677,0.343782474745663,0.696238709778747,0.0517072124102324,-0.217268136470009,-18.8139781150724,1.010101010101,2.84090909090909,2.8110433080095,3.40365593116379,20.8899476710116,20.2331495077958
"trial_log-200127-093611_task020_aud0_vis1_eps000_pp10_d1_test_visual","10",1,"200127-093611","21",-1,"PreTest",1,1.667,0.557,0.229,0.334,1.64858090722596,0.340857181597667,0.753444573062308,0.0483644960814751,"25","Chaotic Interactive","Chaotic Visual",4,1.6238,0.5666,0.0396,0.352,1.66024848319677,0.343782474745663,0.696238709778747,0.0517072124102324,0.0266042616085726,-1.69431697846804,478.282828282828,-5.11363636363635,-0.702760827002377,-0.850913982790951,8.21641521508332,-6.46470032504745
"trial_log-200127-093717_task020_aud0_vis1_eps000_pp10_d1_test_visual","10",1,"200127-093717","21",-1,"PreTest",1,1.876,0.598,-0.123,0.319,1.64858090722596,0.340857181597667,0.665911159905325,0.0470544778637382,"25","Chaotic Interactive","Chaotic Visual",5,1.6238,0.5666,0.0396,0.352,1.66024848319677,0.343782474745663,0.696238709778747,0.0517072124102324,0.155314693927824,5.54182845040593,-410.606060606061,-9.37499999999999,-0.702760827002377,-0.850913982790951,-4.3559126270155,-8.99823125172656
"trial_log-200127-111031_task020_aud0_vis1_eps000_pp10_d1_test_visual","10",1,"200127-111031","21",1,"PostTest",1,1.718,0.596,0.019,0.347,1.70691878708,0.355483647337645,0.893276521398623,0.034743624599472,"25","Chaotic Interactive","Chaotic Visual",1,1.6238,0.5666,0.0396,0.352,1.66024848319677,0.343782474745663,0.696238709778747,0.0517072124102324,0.0580120704520262,5.18884574655842,-52.020202020202,-1.42045454545455,2.8110433080095,3.40365593116379,28.3003241348777,-32.8070050966496
"trial_log-200127-111136_task020_aud0_vis1_eps000_pp10_d1_test_visual","10",1,"200127-111136","21",1,"PostTest",1,2.078,0.615,0.092,0.296,1.70691878708,0.355483647337645,0.981609965344379,0.0221601490408345,"25","Chaotic Interactive","Chaotic Visual",2,1.6238,0.5666,0.0396,0.352,1.66024848319677,0.343782474745663,0.696238709778747,0.0517072124102324,0.279714250523463,8.54218143310978,132.323232323232,-15.9090909090909,2.8110433080095,3.40365593116379,40.9875595191077,-57.1430212384661
"trial_log-200127-111242_task020_aud0_vis1_eps000_pp10_d1_test_visual","10",1,"200127-111242","21",1,"PostTest",1,1.94,0.618,0.171,0.319,1.64858090722596,0.340857181597667,0.752419484297291,0.0412076540666138,"25","Chaotic Interactive","Chaotic Visual",3,1.6238,0.5666,0.0396,0.352,1.66024848319677,0.343782474745663,0.696238709778747,0.0517072124102324,0.194728414829413,9.07165548888105,331.818181818182,-9.37499999999999,-0.702760827002377,-0.850913982790951,8.06918284339534,-20.3057907286079
"trial_log-200128-121411_task020_aud0_vis1_eps000_pp10_d2_test_visual","10",2,"200128-121411","21",2,"Retention",1,1.902,0.634,-0.117,0.333,1.64858090722596,0.340857181597667,0.59319798205641,0.0494319376264751,"25","Chaotic Interactive","Chaotic Visual",1,1.6238,0.5666,0.0396,0.352,1.66024848319677,0.343782474745663,0.696238709778747,0.0517072124102324,0.171326518044094,11.8955171196611,-395.454545454545,-5.39772727272726,-0.702760827002377,-0.850913982790951,-14.7996263745637,-4.40030447920067
"trial_log-200128-121517_task020_aud0_vis1_eps000_pp10_d2_test_visual","10",2,"200128-121517","21",2,"Retention",1,1.988,0.625,-0.183,0.314,1.70691878708,0.355483647337645,0.647617836747252,0.0618659947385635,"25","Chaotic Interactive","Chaotic Visual",2,1.6238,0.5666,0.0396,0.352,1.66024848319677,0.343782474745663,0.696238709778747,0.0517072124102324,0.224288705505604,10.3070949523473,-562.121212121212,-10.7954545454545,2.8110433080095,3.40365593116379,-6.98336250895129,19.6467414405051
"trial_log-200128-121623_task020_aud0_vis1_eps000_pp10_d2_test_visual","10",2,"200128-121623","21",2,"Retention",1,1.895,0.609,0.005,0.321,1.64858090722596,0.340857181597667,0.610463241813926,0.0471549420941351,"25","Chaotic Interactive","Chaotic Visual",3,1.6238,0.5666,0.0396,0.352,1.66024848319677,0.343782474745663,0.696238709778747,0.0517072124102324,0.167015642320483,7.48323332156724,-87.3737373737374,-8.80681818181817,-0.702760827002377,-0.850913982790951,-12.3198361079463,-8.80393682796254
"trial_log-200128-121728_task020_aud0_vis1_eps000_pp10_d2_test_visual","10",2,"200128-121728","21",2,"Retention",1,2.182,0.69,0.028,0.316,1.70691878708,0.355483647337645,0.736321241575722,0.0495799590557608,"25","Chaotic Interactive","Chaotic Visual",4,1.6238,0.5666,0.0396,0.352,1.66024848319677,0.343782474745663,0.696238709778747,0.0517072124102324,0.343761546988545,21.7790328273915,-29.2929292929293,-10.2272727272727,2.8110433080095,3.40365593116379,5.75700994989381,-4.11403604122856
"trial_log-200128-121833_task020_aud0_vis1_eps000_pp10_d2_test_visual","10",2,"200128-121833","21",2,"Retention",1,1.456,0.491,0.181,0.337,1.70691878708,0.355483647337645,0.883738884383623,0.0366782910464765,"25","Chaotic Interactive","Chaotic Visual",5,1.6238,0.5666,0.0396,0.352,1.66024848319677,0.343782474745663,0.696238709778747,0.0517072124102324,-0.103337849488853,-13.3427462054359,357.070707070707,-4.26136363636362,2.8110433080095,3.40365593116379,26.9304438221282,-29.0654256209368
"trial_log-200127-115958_task020_aud0_vis1_eps000_pp11_d1_test_visual","11",1,"200127-115958","21",-1,"PreTest",1,1.113,0.467,0.398,0.42,1.64858090722596,0.340857181597667,0.340991420110218,0.0355829408962957,"10","Periodic Fixed","Chaotic Visual",1,1.0432,0.4626,0.2768,0.444,1.67191605916758,0.346707767893658,0.498861732971084,0.0247568430155914,0.0669095092024541,0.951145698227413,43.7861271676301,-5.40540540540541,-1.39571312887767,-1.68746905543394,-31.6461060103034,43.7297189867314
"trial_log-200127-120104_task020_aud0_vis1_eps000_pp11_d1_test_visual","11",1,"200127-120104","21",-1,"PreTest",1,1.071,0.47,0.005,0.439,1.64858090722596,0.340857181597667,0.465644466711703,0.0267639340992637,"10","Periodic Fixed","Chaotic Visual",2,1.0432,0.4626,0.2768,0.444,1.67191605916758,0.346707767893658,0.498861732971084,0.0247568430155914,0.026648773006135,1.599654128837,-98.1936416184971,-1.12612612612613,-1.39571312887767,-1.68746905543394,-6.65861180843603,8.1072173960481
"trial_log-200127-120209_task020_aud0_vis1_eps000_pp11_d1_test_visual","11",1,"200127-120209","21",-1,"PreTest",1,0.992,0.388,0.275,0.391,1.70691878708,0.355483647337645,0.522500470343929,0.0154016821615794,"10","Periodic Fixed","Chaotic Visual",3,1.0432,0.4626,0.2768,0.444,1.67191605916758,0.346707767893658,0.498861732971084,0.0247568430155914,-0.0490797546012269,-16.126242974492,-0.650289017341029,-11.9369369369369,2.0935696933165,2.5312035831509,4.73853491067734,-37.7881818296471
"trial_log-200127-120315_task020_aud0_vis1_eps000_pp11_d1_test_visual","11",1,"200127-120315","21",-1,"PreTest",1,1.107,0.525,0.494,0.474,1.64858090722596,0.340857181597667,0.518697910082848,-0.0027250660912466,"10","Periodic Fixed","Chaotic Visual",4,1.0432,0.4626,0.2768,0.444,1.67191605916758,0.346707767893658,0.498861732971084,0.0247568430155914,0.0611579754601228,13.4889753566796,78.4682080924856,6.75675675675675,-1.39571312887767,-1.68746905543394,3.97628757644427,-111.00732468001
"trial_log-200127-120419_task020_aud0_vis1_eps000_pp11_d1_test_visual","11",1,"200127-120419","21",-1,"PreTest",1,0.933,0.463,0.212,0.496,1.70691878708,0.355483647337645,0.646474397606723,0.0487607240120646,"10","Periodic Fixed","Chaotic Visual",5,1.0432,0.4626,0.2768,0.444,1.67191605916758,0.346707767893658,0.498861732971084,0.0247568430155914,-0.105636503067485,0.0864677907479489,-23.4104046242775,11.7117117117117,2.0935696933165,2.5312035831509,29.5898953316179,96.958570126878
"trial_log-200127-131744_task020_aud0_vis1_eps000_pp11_d1_test_visual","11",1,"200127-131744","21",1,"PostTest",1,1.211,0.571,0.19,0.472,1.64858090722596,0.340857181597667,0.584964110056447,0.0137622041047706,"10","Periodic Fixed","Chaotic Visual",1,1.0432,0.4626,0.2768,0.444,1.67191605916758,0.346707767893658,0.498861732971084,0.0247568430155914,0.160851226993865,23.4327712926935,-31.3583815028902,6.3063063063063,-1.39571312887767,-1.68746905543394,17.2597678664508,-44.4105046184465
"trial_log-200127-131849_task020_aud0_vis1_eps000_pp11_d1_test_visual","11",1,"200127-131849","21",1,"PostTest",1,1.308,0.649,0.238,0.496,1.64858090722596,0.340857181597667,0.503991651423121,0.0260186278795942,"10","Periodic Fixed","Chaotic Visual",2,1.0432,0.4626,0.2768,0.444,1.67191605916758,0.346707767893658,0.498861732971084,0.0247568430155914,0.253834355828221,40.293990488543,-14.0173410404624,11.7117117117117,-1.39571312887767,-1.68746905543394,1.02832470662449,5.09671149592132
"trial_log-200127-131954_task020_aud0_vis1_eps000_pp11_d1_test_visual","11",1,"200127-131954","21",1,"PostTest",1,1.218,0.557,0.241,0.457,1.64858090722596,0.340857181597667,0.574526449012453,0.0426751759945743,"10","Periodic Fixed","Chaotic Visual",3,1.0432,0.4626,0.2768,0.444,1.67191605916758,0.346707767893658,0.498861732971084,0.0247568430155914,0.167561349693252,20.4063986165154,-12.9335260115607,2.92792792792793,-1.39571312887767,-1.68746905543394,15.1674724759364,72.3772936949123
"trial_log-200128-132328_task020_aud0_vis1_eps000_pp11_d2_test_visual","11",2,"200128-132328","21",2,"Retention",1,1.195,0.588,0.232,0.492,1.70691878708,0.355483647337645,0.637673079143456,0.0399624439506034,"10","Periodic Fixed","Chaotic Visual",1,1.0432,0.4626,0.2768,0.444,1.67191605916758,0.346707767893658,0.498861732971084,0.0247568430155914,0.145513803680982,27.1076523994812,-16.1849710982659,10.8108108108108,2.0935696933165,2.5312035831509,27.8256151951462,61.4197897746327
"trial_log-200128-132433_task020_aud0_vis1_eps000_pp11_d2_test_visual","11",2,"200128-132433","21",2,"Retention",1,1.366,0.635,0.259,0.464,1.64858090722596,0.340857181597667,0.483319509744194,0.0167269835824027,"10","Periodic Fixed","Chaotic Visual",2,1.0432,0.4626,0.2768,0.444,1.67191605916758,0.346707767893658,0.498861732971084,0.0247568430155914,0.309432515337424,37.2676178123649,-6.43063583815028,4.50450450450451,-1.39571312887767,-1.68746905543394,-3.11553727208639,-32.4349087164774
