"file_name","pp","day","date","task_code","training_phase","visual","trial_duration","samples_num","score","c","tau","pitch_error","training_condition","Training","task_label","trial","pre_score","pre_c","pre_tau","pre_pitch_error","score_delta","c_delta","tau_delta","pitch_error_delta"
"trial_log-200129-100055_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-100055","25","Training",0,59.986,4945,0.43,0.516,0.239,1.199,"25","Chaotic Interactive","Chaotic Interactive Training",18,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-100204_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-100204","25","Training",0,59.981,4412,0.323,0.39,0.607,1.208,"25","Chaotic Interactive","Chaotic Interactive Training",19,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-100324_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-100324","25","Training",0,59.992,5568,0.221,0.384,0.278,1.739,"25","Chaotic Interactive","Chaotic Interactive Training",20,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-100659_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-100659","25","Training",0,59.999,5103,0.502,0.749,0.251,1.49,"25","Chaotic Interactive","Chaotic Interactive Training",21,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-100808_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-100808","25","Training",0,59.995,4668,0.639,0.734,0.391,1.148,"25","Chaotic Interactive","Chaotic Interactive Training",22,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-100926_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-100926","25","Training",0,59.979,4894,0.53,0.674,0.13,1.271,"25","Chaotic Interactive","Chaotic Interactive Training",23,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-101034_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-101034","25","Training",0,59.998,4595,0.54,0.609,0.06,1.129,"25","Chaotic Interactive","Chaotic Interactive Training",24,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-101143_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-101143","25","Training",0,59.974,4839,0.404,0.474,0.396,1.171,"25","Chaotic Interactive","Chaotic Interactive Training",25,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-101251_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-101251","25","Training",0,59.977,5205,0.474,0.602,0.131,1.27,"25","Chaotic Interactive","Chaotic Interactive Training",26,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-101359_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-101359","25","Training",0,59.983,5213,0.469,0.615,0.249,1.31,"25","Chaotic Interactive","Chaotic Interactive Training",27,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-101507_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-101507","25","Training",0,59.997,5155,0.551,0.614,0.162,1.115,"25","Chaotic Interactive","Chaotic Interactive Training",28,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-101616_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-101616","25","Training",0,59.991,5244,0.391,0.552,0.011,1.41,"25","Chaotic Interactive","Chaotic Interactive Training",29,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-101728_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-101728","25","Training",0,59.983,5228,0.356,0.435,0.287,1.222,"25","Chaotic Interactive","Chaotic Interactive Training",30,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-101943_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-101943","25","Training",0,59.98,4864,0.605,0.709,0.317,1.172,"25","Chaotic Interactive","Chaotic Interactive Training",31,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-102058_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-102058","25","Training",0,59.992,4857,0.609,0.639,0.204,1.05,"25","Chaotic Interactive","Chaotic Interactive Training",32,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-102207_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-102207","25","Training",0,59.992,5217,0.376,0.573,0.05,1.521,"25","Chaotic Interactive","Chaotic Interactive Training",33,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-102316_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-102316","25","Training",0,59.968,5258,0.445,0.507,0.167,1.138,"25","Chaotic Interactive","Chaotic Interactive Training",34,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-102425_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-102425","25","Training",0,59.993,5151,0.486,0.558,0.072,1.149,"25","Chaotic Interactive","Chaotic Interactive Training",35,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-102533_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-102533","25","Training",0,59.986,5099,0.532,0.513,0.171,0.964,"25","Chaotic Interactive","Chaotic Interactive Training",36,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-102641_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-102641","25","Training",0,59.993,5372,0.593,0.6,0.134,1.012,"25","Chaotic Interactive","Chaotic Interactive Training",37,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-102752_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-102752","25","Training",0,59.981,5499,0.638,0.591,0.174,0.927,"25","Chaotic Interactive","Chaotic Interactive Training",38,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-102902_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-102902","25","Training",0,59.994,5424,0.466,0.545,0.406,1.17,"25","Chaotic Interactive","Chaotic Interactive Training",39,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-103020_task025_aud1_vis0_eps070_pp14_d1_.txt","14",1,"200129-103020","25","Training",0,59.999,5181,0.477,0.562,0.03,1.178,"25","Chaotic Interactive","Chaotic Interactive Training",40,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-103357_task012_aud1_vis0_eps000_pp14_d1_test_periodic.txt","14",1,"200129-103357","12","PostTest",0,59.99,5780,0.312,0.879,-0.372,2.812,"25","Chaotic Interactive","Periodic Fadeout (SCT)",1,0.1012,0.6092,-0.0084,5.9408,2.08300395256917,0.442875902823375,43.2857142857143,-0.526663075680043
"trial_log-200129-103502_task012_aud1_vis0_eps000_pp14_d1_test_periodic.txt","14",1,"200129-103502","12","PostTest",0,59.984,5906,0.216,0.827,-0.601,3.837,"25","Chaotic Interactive","Periodic Fadeout (SCT)",2,0.1012,0.6092,-0.0084,5.9408,1.13438735177866,0.357518056467498,70.5476190476191,-0.354127390250471
"trial_log-200129-103608_task012_aud1_vis0_eps000_pp14_d1_test_periodic.txt","14",1,"200129-103608","12","PostTest",0,59.995,5836,0.283,0.832,0.142,2.936,"25","Chaotic Interactive","Periodic Fadeout (SCT)",3,0.1012,0.6092,-0.0084,5.9408,1.79644268774704,0.365725541694025,-17.9047619047619,-0.505790465930514
"trial_log-200129-103733_task020_aud0_vis1_eps000_pp14_d1_test_visual.txt","14",1,"200129-103733","20.5","PostTest",1,59.986,5357,1.673,0.605,-0.127,0.362,"25","Chaotic Interactive","Chaotic Visual",1,1.352,0.5438,0.2554,0.4018,0.237426035502959,0.1125413755057,-1.49725920125294,-0.0990542558486809
"trial_log-200129-103839_task020_aud0_vis1_eps000_pp14_d1_test_visual.txt","14",1,"200129-103839","20.5","PostTest",1,59.964,5007,1.557,0.571,0.116,0.367,"25","Chaotic Interactive","Chaotic Visual",2,1.352,0.5438,0.2554,0.4018,0.151627218934911,0.0500183891136445,-0.545810493343775,-0.0866102538576406
"trial_log-200129-103947_task020_aud0_vis1_eps000_pp14_d1_test_visual.txt","14",1,"200129-103947","20.5","PostTest",1,59.989,4769,1.655,0.648,0.21,0.391,"25","Chaotic Interactive","Chaotic Visual",3,1.352,0.5438,0.2554,0.4018,0.224112426035503,0.191614564178007,-0.177760375880971,-0.026879044300647
"trial_log-200129-104123_task011_aud1_vis0_eps000_pp14_d1_test_SCT.txt","14",1,"200129-104123","11","PostTest",0,59.987,5286,0.441,0.834,-0.159,1.893,"25","Chaotic Interactive","Periodic Fixed",1,0.2716,0.6084,-0.0398,2.323,0.623711340206186,0.370808678500986,2.99497487437186,-0.185105467068446
"trial_log-200129-104230_task011_aud1_vis0_eps000_pp14_d1_test_SCT.txt","14",1,"200129-104230","11","PostTest",0,59.993,5569,0.41,0.721,-0.085,1.761,"25","Chaotic Interactive","Periodic Fixed",2,0.2716,0.6084,-0.0398,2.323,0.509572901325479,0.185075608152531,1.1356783919598,-0.241928540680155
"trial_log-200129-104336_task011_aud1_vis0_eps000_pp14_d1_test_SCT.txt","14",1,"200129-104336","11","PostTest",0,59.986,5446,0.507,0.668,0.127,1.319,"25","Chaotic Interactive","Periodic Fixed",3,0.2716,0.6084,-0.0398,2.323,0.866715758468336,0.0979618671926364,-4.19095477386935,-0.432199741713302
"trial_log-200129-104506_task020_aud1_vis0_eps000_pp14_d1_test_chaotic.txt","14",1,"200129-104506","20","PostTest",0,59.995,5619,0.349,0.521,0.184,1.493,"25","Chaotic Interactive","Chaotic",1,0.311,0.4986,-0.1018,1.616,0.122186495176849,0.0449257922182111,-2.80746561886051,-0.0761138613861386
"trial_log-200129-104612_task020_aud1_vis0_eps000_pp14_d1_test_chaotic.txt","14",1,"200129-104612","20","PostTest",0,59.997,5542,0.457,0.576,0.122,1.262,"25","Chaotic Interactive","Chaotic",2,0.311,0.4986,-0.1018,1.616,0.469453376205788,0.155234657039711,-2.19842829076621,-0.219059405940594
"trial_log-200129-104719_task020_aud1_vis0_eps000_pp14_d1_test_chaotic.txt","14",1,"200129-104719","20","PostTest",0,59.999,5589,0.504,0.602,-0.212,1.193,"25","Chaotic Interactive","Chaotic",3,0.311,0.4986,-0.1018,1.616,0.620578778135048,0.20738066586442,1.08251473477407,-0.261757425742574
"trial_log-200130-140319_task012_aud1_vis0_eps000_pp14_d2_test_periodic.txt","14",2,"200130-140319","12","Retention",0,59.999,5807,0.433,0.869,-0.138,2.009,"25","Chaotic Interactive","Periodic Fadeout (SCT)",1,0.1012,0.6092,-0.0084,5.9408,3.27865612648221,0.426460932370322,15.4285714285714,-0.661830056558039
"trial_log-200130-140422_task012_aud1_vis0_eps000_pp14_d2_test_periodic.txt","14",2,"200130-140422","12","Retention",0,59.983,5860,0.451,0.89,-0.284,1.972,"25","Chaotic Interactive","Periodic Fadeout (SCT)",2,0.1012,0.6092,-0.0084,5.9408,3.45652173913044,0.460932370321734,32.8095238095238,-0.668058173983302
"trial_log-200130-140526_task012_aud1_vis0_eps000_pp14_d2_test_periodic.txt","14",2,"200130-140526","12","Retention",0,59.989,5861,0.376,0.854,-0.026,2.268,"25","Chaotic Interactive","Periodic Fadeout (SCT)",3,0.1012,0.6092,-0.0084,5.9408,2.71541501976285,0.401838476690742,2.09523809523809,-0.618233234581201
"trial_log-200130-140629_task012_aud1_vis0_eps000_pp14_d2_test_periodic.txt","14",2,"200130-140629","12","Retention",0,59.993,5820,0.353,0.853,0.46,2.413,"25","Chaotic Interactive","Periodic Fadeout (SCT)",4,0.1012,0.6092,-0.0084,5.9408,2.48814229249012,0.400196979645437,-55.7619047619048,-0.593825747374091
"trial_log-200130-140733_task012_aud1_vis0_eps000_pp14_d2_test_periodic.txt","14",2,"200130-140733","12","Retention",0,59.992,5864,0.348,0.852,0.114,2.45,"25","Chaotic Interactive","Periodic Fadeout (SCT)",5,0.1012,0.6092,-0.0084,5.9408,2.43873517786561,0.398555482600131,-14.5714285714286,-0.587597629948828
"trial_log-200130-140849_task020_aud0_vis1_eps000_pp14_d2_test_visual.txt","14",2,"200130-140849","20.5","Retention",1,59.973,5249,1.471,0.561,0.383,0.381,"25","Chaotic Interactive","Chaotic Visual",1,1.352,0.5438,0.2554,0.4018,0.0880177514792899,0.0316292754689224,0.499608457321848,-0.0517670482827277
"trial_log-200130-140952_task020_aud0_vis1_eps000_pp14_d2_test_visual.txt","14",2,"200130-140952","20.5","Retention",1,59.979,5191,1.54,0.584,0.208,0.379,"25","Chaotic Interactive","Chaotic Visual",2,1.352,0.5438,0.2554,0.4018,0.13905325443787,0.0739242368517836,-0.185591229444009,-0.0567446490791438
"trial_log-200130-141056_task020_aud0_vis1_eps000_pp14_d2_test_visual.txt","14",2,"200130-141056","20.5","Retention",1,59.991,5206,1.491,0.61,0.277,0.409,"25","Chaotic Interactive","Chaotic Visual",3,1.352,0.5438,0.2554,0.4018,0.102810650887574,0.121735932328062,0.0845732184808144,0.017919362867098
"trial_log-200130-141200_task020_aud0_vis1_eps000_pp14_d2_test_visual.txt","14",2,"200130-141200","20.5","Retention",1,59.988,4967,1.516,0.59,0.048,0.389,"25","Chaotic Interactive","Chaotic Visual",4,1.352,0.5438,0.2554,0.4018,0.121301775147929,0.084957705038617,-0.812059514487079,-0.0318566450970632
"trial_log-200130-141304_task020_aud0_vis1_eps000_pp14_d2_test_visual.txt","14",2,"200130-141304","20.5","Retention",1,59.99,5156,1.333,0.546,0.261,0.41,"25","Chaotic Interactive","Chaotic Visual",5,1.352,0.5438,0.2554,0.4018,-0.0140532544378699,0.00404560500183887,0.0219263899765074,0.0204081632653061
"trial_log-200130-141428_task011_aud1_vis0_eps000_pp14_d2_test_SCT.txt","14",2,"200130-141428","11","Retention",0,59.997,5771,0.232,0.656,0.266,2.833,"25","Chaotic Interactive","Periodic Fixed",1,0.2716,0.6084,-0.0398,2.323,-0.14580265095729,0.0782380013149244,-7.68341708542714,0.219543693499785
"trial_log-200130-141532_task011_aud1_vis0_eps000_pp14_d2_test_SCT.txt","14",2,"200130-141532","11","Retention",0,59.991,5706,0.275,0.715,0.029,2.604,"25","Chaotic Interactive","Periodic Fixed",2,0.2716,0.6084,-0.0398,2.323,0.012518409425626,0.175213675213675,-1.7286432160804,0.120964270340078
"trial_log-200130-141636_task011_aud1_vis0_eps000_pp14_d2_test_SCT.txt","14",2,"200130-141636","11","Retention",0,59.989,5652,0.283,0.646,-0.153,2.279,"25","Chaotic Interactive","Periodic Fixed",3,0.2716,0.6084,-0.0398,2.323,0.0419734904270985,0.061801446416831,2.84422110552764,-0.0189410245372363
"trial_log-200130-141739_task011_aud1_vis0_eps000_pp14_d2_test_SCT.txt","14",2,"200130-141739","11","Retention",0,59.987,5652,0.243,0.517,-0.345,2.126,"25","Chaotic Interactive","Periodic Fixed",4,0.2716,0.6084,-0.0398,2.323,-0.105301914580265,-0.150230111768573,7.66834170854271,-0.0848041325871718
"trial_log-200130-141843_task011_aud1_vis0_eps000_pp14_d2_test_SCT.txt","14",2,"200130-141843","11","Retention",0,59.996,5664,0.188,0.46,0.079,2.444,"25","Chaotic Interactive","Periodic Fixed",5,0.2716,0.6084,-0.0398,2.323,-0.30780559646539,-0.243918474687705,-2.98492462311558,0.0520878174773999
"trial_log-200130-141956_task020_aud1_vis0_eps000_pp14_d2_test_chaotic.txt","14",2,"200130-141956","20","Retention",0,59.965,5420,0.378,0.521,-0.023,1.377,"25","Chaotic Interactive","Chaotic",1,0.311,0.4986,-0.1018,1.616,0.215434083601286,0.0449257922182111,-0.774066797642436,-0.14789603960396
"trial_log-200130-142100_task020_aud1_vis0_eps000_pp14_d2_test_chaotic.txt","14",2,"200130-142100","20","Retention",0,59.992,5375,0.275,0.469,-0.198,1.706,"25","Chaotic Interactive","Chaotic",2,0.311,0.4986,-0.1018,1.616,-0.115755627009646,-0.0593662254312074,0.944990176817289,0.0556930693069306
"trial_log-200130-142203_task020_aud1_vis0_eps000_pp14_d2_test_chaotic.txt","14",2,"200130-142203","20","Retention",0,59.995,5326,0.35,0.488,0.211,1.393,"25","Chaotic Interactive","Chaotic",3,0.311,0.4986,-0.1018,1.616,0.12540192926045,-0.0212595266746891,-3.07269155206287,-0.137995049504951
"trial_log-200130-142351_task020_aud1_vis0_eps000_pp14_d2_test_chaotic.txt","14",2,"200130-142351","20","Retention",0,59.987,5333,0.31,0.495,0.264,1.594,"25","Chaotic Interactive","Chaotic",4,0.311,0.4986,-0.1018,1.616,-0.00321543408360129,-0.00722021660649818,-3.59332023575638,-0.0136138613861386
"trial_log-200130-142455_task020_aud1_vis0_eps000_pp14_d2_test_chaotic.txt","14",2,"200130-142455","20","Retention",0,59.993,5288,0.4,0.536,0.214,1.34,"25","Chaotic Interactive","Chaotic",5,0.311,0.4986,-0.1018,1.616,0.286173633440515,0.0750100280786202,-3.10216110019646,-0.170792079207921
"trial_log-200129-111436_task012_aud1_vis0_eps000_pp15_d1_test_periodic.txt","15",1,"200129-111436","12","PreTest",0,59.993,5896,0.124,0.536,0.143,4.311,"10","Periodic Fixed","Periodic Fadeout (SCT)",1,0.226,0.6846,0.1172,3.2056,-0.451327433628319,-0.217061057551855,0.220136518771331,0.344834040429249
"trial_log-200129-111545_task012_aud1_vis0_eps000_pp15_d1_test_periodic.txt","15",1,"200129-111545","12","PreTest",0,59.981,5832,0.265,0.808,0.229,3.042,"10","Periodic Fixed","Periodic Fadeout (SCT)",2,0.226,0.6846,0.1172,3.2056,0.172566371681416,0.180251241600935,0.953924914675768,-0.0510356875467932
"trial_log-200129-111650_task012_aud1_vis0_eps000_pp15_d1_test_periodic.txt","15",1,"200129-111650","12","PreTest",0,59.992,5769,0.2,0.651,0.173,3.253,"10","Periodic Fixed","Periodic Fadeout (SCT)",3,0.226,0.6846,0.1172,3.2056,-0.115044247787611,-0.0490797546012269,0.476109215017065,0.0147866234090342
"trial_log-200129-111756_task012_aud1_vis0_eps000_pp15_d1_test_periodic.txt","15",1,"200129-111756","12","PreTest",0,59.982,5831,0.21,0.64,0.087,3.042,"10","Periodic Fixed","Periodic Fadeout (SCT)",4,0.226,0.6846,0.1172,3.2056,-0.0707964601769912,-0.0651475314052001,-0.257679180887372,-0.0510356875467932
"trial_log-200129-111902_task012_aud1_vis0_eps000_pp15_d1_test_periodic.txt","15",1,"200129-111902","12","PreTest",0,59.995,5850,0.331,0.788,-0.046,2.38,"10","Periodic Fixed","Periodic Fadeout (SCT)",5,0.226,0.6846,0.1172,3.2056,0.464601769911504,0.151037101957347,-1.39249146757679,-0.257549288744697
"trial_log-200129-112022_task020_aud1_vis0_eps000_pp15_d1_test_chaotic.txt","15",1,"200129-112022","20","PreTest",0,59.995,5290,0.293,0.456,-0.193,1.554,"10","Periodic Fixed","Chaotic",1,0.3226,0.4086,0.1168,1.2726,-0.0917544947303162,0.116005873715125,-2.65239726027397,0.221122112211221
"trial_log-200129-112128_task020_aud1_vis0_eps000_pp15_d1_test_chaotic.txt","15",1,"200129-112128","20","PreTest",0,59.993,4996,0.352,0.444,0.184,1.261,"10","Periodic Fixed","Chaotic",2,0.3226,0.4086,0.1168,1.2726,0.0911345319280843,0.0866372980910425,0.575342465753425,-0.00911519723400916
"trial_log-200129-112235_task020_aud1_vis0_eps000_pp15_d1_test_chaotic.txt","15",1,"200129-112235","20","PreTest",0,59.983,4851,0.346,0.406,0.333,1.175,"10","Periodic Fixed","Chaotic",3,0.3226,0.4086,0.1168,1.2726,0.0725356478611283,-0.00636319138521779,1.85102739726027,-0.0766933836240766
"trial_log-200129-112341_task020_aud1_vis0_eps000_pp15_d1_test_chaotic.txt","15",1,"200129-112341","20","PreTest",0,59.998,4779,0.282,0.338,0.161,1.197,"10","Periodic Fixed","Chaotic",4,0.3226,0.4086,0.1168,1.2726,-0.125852448853069,-0.172785119921684,0.378424657534247,-0.0594059405940593
"trial_log-200129-112446_task020_aud1_vis0_eps000_pp15_d1_test_chaotic.txt","15",1,"200129-112446","20","PreTest",0,59.97,4832,0.34,0.399,0.099,1.176,"10","Periodic Fixed","Chaotic",5,0.3226,0.4086,0.1168,1.2726,0.0539367637941724,-0.0234948604992658,-0.152397260273973,-0.0759075907590759
"trial_log-200129-112619_task020_aud0_vis1_eps000_pp15_d1_test_visual.txt","15",1,"200129-112619","20.5","PreTest",1,59.99,5614,1.201,0.524,-0.027,0.436,"10","Periodic Fixed","Chaotic Visual",1,1.4464,0.5604,0.113,0.3894,-0.169662610619469,-0.0649536045681656,-1.23893805309735,0.119671289162815
"trial_log-200129-112725_task020_aud0_vis1_eps000_pp15_d1_test_visual.txt","15",1,"200129-112725","20.5","PreTest",1,59.995,5415,1.485,0.564,0.141,0.38,"10","Periodic Fixed","Chaotic Visual",2,1.4464,0.5604,0.113,0.3894,0.026686946902655,0.0064239828693789,0.247787610619469,-0.0241397021058039
"trial_log-200129-112831_task020_aud0_vis1_eps000_pp15_d1_test_visual.txt","15",1,"200129-112831","20.5","PreTest",1,59.989,5362,1.531,0.586,0.059,0.383,"10","Periodic Fixed","Chaotic Visual",3,1.4464,0.5604,0.113,0.3894,0.0584900442477876,0.0456816559600285,-0.47787610619469,-0.0164355418592707
"trial_log-200129-112940_task020_aud0_vis1_eps000_pp15_d1_test_visual.txt","15",1,"200129-112940","20.5","PreTest",1,59.998,5404,1.674,0.628,0.07,0.375,"10","Periodic Fixed","Chaotic Visual",4,1.4464,0.5604,0.113,0.3894,0.157356194690266,0.12062812276945,-0.380530973451327,-0.0369799691833591
"trial_log-200129-113046_task020_aud0_vis1_eps000_pp15_d1_test_visual.txt","15",1,"200129-113046","20.5","PreTest",1,59.988,5539,1.341,0.5,0.322,0.373,"10","Periodic Fixed","Chaotic Visual",5,1.4464,0.5604,0.113,0.3894,-0.0728705752212389,-0.107780157030692,1.84955752212389,-0.0421160760143812
"trial_log-200129-113219_task011_aud1_vis0_eps000_pp15_d1_test_SCT.txt","15",1,"200129-113219","11","PreTest",0,59.999,5531,0.316,0.578,-0.276,1.829,"10","Periodic Fixed","Periodic Fixed",1,0.3828,0.6558,0.0424,1.7636,-0.174503657262278,-0.118633729795669,-7.50943396226415,0.0370832388296667
"trial_log-200129-113324_task011_aud1_vis0_eps000_pp15_d1_test_SCT.txt","15",1,"200129-113324","11","PreTest",0,59.999,5681,0.309,0.585,-0.11,1.896,"10","Periodic Fixed","Periodic Fixed",2,0.3828,0.6558,0.0424,1.7636,-0.192789968652038,-0.107959743824337,-3.59433962264151,0.075073712860059
"trial_log-200129-113430_task011_aud1_vis0_eps000_pp15_d1_test_SCT.txt","15",1,"200129-113430","11","PreTest",0,59.997,5708,0.567,0.821,-0.07,1.448,"10","Periodic Fixed","Periodic Fixed",3,0.3828,0.6558,0.0424,1.7636,0.481191222570533,0.251906068923452,-2.65094339622642,-0.178952143343162
"trial_log-200129-113534_task011_aud1_vis0_eps000_pp15_d1_test_SCT.txt","15",1,"200129-113534","11","PreTest",0,59.994,5745,0.407,0.649,0.487,1.595,"10","Periodic Fixed","Periodic Fixed",4,0.3828,0.6558,0.0424,1.7636,0.0632183908045977,-0.0103690149435802,10.4858490566038,-0.0955999092764799
"trial_log-200129-113640_task011_aud1_vis0_eps000_pp15_d1_test_SCT.txt","15",1,"200129-113640","11","PreTest",0,59.984,5728,0.315,0.646,0.181,2.05,"10","Periodic Fixed","Periodic Fixed",5,0.3828,0.6558,0.0424,1.7636,-0.177115987460815,-0.0149435803598657,3.2688679245283,0.162395100929916
"trial_log-200129-113904_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-113904","10","Training",0,59.999,5632,0.615,0.858,-0.427,1.394,"10","Periodic Fixed","Periodic Interactive Training",1,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-114017_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-114017","10","Training",0,59.991,5617,0.84,0.792,0.145,0.943,"10","Periodic Fixed","Periodic Interactive Training",2,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-114127_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-114127","10","Training",0,59.987,5590,0.611,0.676,-0.282,1.107,"10","Periodic Fixed","Periodic Interactive Training",3,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-114236_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-114236","10","Training",0,59.994,5735,1.083,0.92,0.007,0.849,"10","Periodic Fixed","Periodic Interactive Training",4,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-114343_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-114343","10","Training",0,59.991,5743,1.223,0.947,-0.286,0.774,"10","Periodic Fixed","Periodic Interactive Training",5,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-114453_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-114453","10","Training",0,59.993,5616,0.928,0.86,0.155,0.927,"10","Periodic Fixed","Periodic Interactive Training",6,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-114600_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-114600","10","Training",0,59.995,5607,0.864,0.876,-0.136,1.014,"10","Periodic Fixed","Periodic Interactive Training",7,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-114710_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-114710","10","Training",0,59.991,5547,0.961,0.854,-0.043,0.889,"10","Periodic Fixed","Periodic Interactive Training",8,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-114823_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-114823","10","Training",0,59.997,5616,1.209,0.913,0.116,0.755,"10","Periodic Fixed","Periodic Interactive Training",9,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-114933_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-114933","10","Training",0,59.991,5675,0.936,0.875,-0.154,0.936,"10","Periodic Fixed","Periodic Interactive Training",10,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-115610_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-115610","10","Training",0,59.995,5622,0.933,0.868,0.08,0.929,"10","Periodic Fixed","Periodic Interactive Training",11,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-115720_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-115720","10","Training",0,59.993,5623,0.779,0.843,-0.197,1.082,"10","Periodic Fixed","Periodic Interactive Training",12,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-115833_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-115833","10","Training",0,59.99,5658,0.667,0.81,0.244,1.213,"10","Periodic Fixed","Periodic Interactive Training",13,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-115944_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-115944","10","Training",0,59.991,5653,0.685,0.791,0.073,1.155,"10","Periodic Fixed","Periodic Interactive Training",14,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-120052_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-120052","10","Training",0,59.97,5639,0.917,0.951,-0.235,1.036,"10","Periodic Fixed","Periodic Interactive Training",15,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-120201_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-120201","10","Training",0,59.984,5674,0.729,0.938,-0.281,1.287,"10","Periodic Fixed","Periodic Interactive Training",16,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-120312_task010_aud1_vis0_eps000_pp15_d1_.txt","15",1,"200129-120312","10","Training",0,59.992,5600,0.817,0.918,-0.419,1.124,"10","Periodic Fixed","Periodic Interactive Training",17,NA,NA,NA,NA,NA,NA,NA,NA
