FileName,PP,Day,Date,TaskCode,TrainingPhase,Visual,TrialDuration,SamplesNum,Score,C,tau,PitchError
trial_log-200204-091342_task012_aud1_vis0_eps000_pp18_d2_test_periodic.txt,18,2,200204-091342,12,Retention,0,59.998,5875,0.444,0.861,-0.225,1.941
trial_log-200204-091445_task012_aud1_vis0_eps000_pp18_d2_test_periodic.txt,18,2,200204-091445,12,Retention,0,59.992,5886,0.382,0.866,-0.299,2.266
trial_log-200204-091548_task012_aud1_vis0_eps000_pp18_d2_test_periodic.txt,18,2,200204-091548,12,Retention,0,59.983,5880,0.444,0.889,0.117,2.002
trial_log-200204-091705_task020_aud0_vis1_eps000_pp18_d2_test_visual.txt,18,2,200204-091705,20,Retention,1,59.982,5755,1.595,0.631,0.189,0.395
trial_log-200204-091809_task020_aud0_vis1_eps000_pp18_d2_test_visual.txt,18,2,200204-091809,20,Retention,1,59.994,5510,1.767,0.65,0.324,0.368
trial_log-200204-091913_task020_aud0_vis1_eps000_pp18_d2_test_visual.txt,18,2,200204-091913,20,Retention,1,59.973,5508,1.682,0.665,0.192,0.396
trial_log-200204-092016_task020_aud0_vis1_eps000_pp18_d2_test_visual.txt,18,2,200204-092016,20,Retention,1,59.996,5607,1.472,0.598,0.089,0.406
trial_log-200204-092120_task020_aud0_vis1_eps000_pp18_d2_test_visual.txt,18,2,200204-092120,20,Retention,1,59.994,5506,1.524,0.547,0.163,0.359
trial_log-200204-092249_task011_aud1_vis0_eps000_pp18_d2_test_SCT.txt,18,2,200204-092249,11,Retention,0,59.993,5850,0.286,0.629,-0.101,2.198
trial_log-200204-092351_task011_aud1_vis0_eps000_pp18_d2_test_SCT.txt,18,2,200204-092351,11,Retention,0,59.987,5804,0.255,0.519,-0.323,2.038
trial_log-200204-092455_task011_aud1_vis0_eps000_pp18_d2_test_SCT.txt,18,2,200204-092455,11,Retention,0,59.994,5816,0.287,0.57,0.022,1.985
trial_log-200204-092558_task011_aud1_vis0_eps000_pp18_d2_test_SCT.txt,18,2,200204-092558,11,Retention,0,59.995,5856,0.268,0.583,-0.165,2.179
trial_log-200204-092703_task011_aud1_vis0_eps000_pp18_d2_test_SCT.txt,18,2,200204-092703,11,Retention,0,59.987,5886,0.223,0.53,-0.347,2.377
trial_log-200204-092817_task020_aud1_vis0_eps000_pp18_d2_test_chaotic.txt,18,2,200204-092817,20,Retention,0,59.999,5321,0.25,0.422,0.175,1.684
trial_log-200204-092921_task020_aud1_vis0_eps000_pp18_d2_test_chaotic.txt,18,2,200204-092921,20,Retention,0,59.991,5280,0.171,0.31,0.164,1.813
trial_log-200204-093024_task020_aud1_vis0_eps000_pp18_d2_test_chaotic.txt,18,2,200204-093024,20,Retention,0,59.994,5096,0.222,0.39,0.271,1.76
trial_log-200204-093128_task020_aud1_vis0_eps000_pp18_d2_test_chaotic.txt,18,2,200204-093128,20,Retention,0,59.983,5208,0.179,0.321,0.369,1.796
trial_log-200204-093240_task020_aud1_vis0_eps000_pp18_d2_test_chaotic.txt,18,2,200204-093240,20,Retention,0,59.982,5148,0.174,0.297,0.096,1.706
trial_log-200203-110908_task011_aud1_vis0_eps000_pp19_d1_test_SCT.txt,19,1,200203-110908,11,PreTest__,0,13.677,1199,NaN,NaN,NaN,1.7
trial_log-200203-111024_task011_aud1_vis0_eps000_pp19_d1_test_SCT.txt,19,1,200203-111024,11,PreTest__,0,59.999,5645,0.298,0.486,-0.316,1.631
trial_log-200203-111133_task011_aud1_vis0_eps000_pp19_d1_test_SCT.txt,19,1,200203-111133,11,PreTest__,0,59.991,5742,0.525,0.825,0.081,1.571
trial_log-200203-111238_task011_aud1_vis0_eps000_pp19_d1_test_SCT.txt,19,1,200203-111238,11,PreTest__,0,59.992,5819,0.598,0.911,-0.097,1.524
trial_log-200203-111346_task011_aud1_vis0_eps000_pp19_d1_test_SCT.txt,19,1,200203-111346,11,PreTest__,0,59.997,5852,0.453,0.884,0.005,1.951
trial_log-200203-111527_task020_aud1_vis0_eps000_pp19_d1_test_chaotic.txt,19,1,200203-111527,20,PreTest__,0,59.992,5530,0.142,0.354,-0.122,2.496
trial_log-200203-111704_task020_aud1_vis0_eps000_pp19_d1_test_chaotic.txt,19,1,200203-111704,20,PreTest__,0,59.993,5545,0.141,0.409,0.088,2.907
trial_log-200203-111816_task020_aud1_vis0_eps000_pp19_d1_test_chaotic.txt,19,1,200203-111816,20,PreTest__,0,59.994,5603,0.151,0.409,0.176,2.71
trial_log-200203-111920_task020_aud1_vis0_eps000_pp19_d1_test_chaotic.txt,19,1,200203-111920,20,PreTest__,0,59.98,5500,0.185,0.466,-0.7,2.513
trial_log-200203-112026_task020_aud1_vis0_eps000_pp19_d1_test_chaotic.txt,19,1,200203-112026,20,PreTest__,0,59.983,5418,0.189,0.378,0.148,2.002
trial_log-200203-112149_task012_aud1_vis0_eps000_pp19_d1_test_periodic.txt,19,1,200203-112149,12,PreTest__,0,59.995,5765,0.348,0.928,0.074,2.663
trial_log-200203-112314_task012_aud1_vis0_eps000_pp19_d1_test_periodic.txt,19,1,200203-112314,12,PreTest__,0,59.996,5889,0.253,0.93,0.1,3.683
trial_log-200203-112419_task012_aud1_vis0_eps000_pp19_d1_test_periodic.txt,19,1,200203-112419,12,PreTest__,0,59.982,5805,0.292,0.954,0.182,3.271
trial_log-200203-112525_task012_aud1_vis0_eps000_pp19_d1_test_periodic.txt,19,1,200203-112525,12,PreTest__,0,59.992,5835,0.216,0.925,0.163,4.289
trial_log-200203-112631_task012_aud1_vis0_eps000_pp19_d1_test_periodic.txt,19,1,200203-112631,12,PreTest__,0,59.996,5828,0.26,0.935,0.698,3.593
trial_log-200203-112813_task020_aud0_vis1_eps000_pp19_d1_test_visual.txt,19,1,200203-112813,20,PreTest__,1,59.994,5680,1.459,0.589,-0.024,0.404
trial_log-200203-112922_task020_aud0_vis1_eps000_pp19_d1_test_visual.txt,19,1,200203-112922,20,PreTest__,1,59.991,5710,1.848,0.731,0.338,0.396
trial_log-200203-113029_task020_aud0_vis1_eps000_pp19_d1_test_visual.txt,19,1,200203-113029,20,PreTest__,1,59.983,5538,1.881,0.659,-0.05,0.35
trial_log-200203-113139_task020_aud0_vis1_eps000_pp19_d1_test_visual.txt,19,1,200203-113139,20,PreTest__,1,59.985,5515,1.398,0.534,-0.013,0.382
trial_log-200203-113245_task020_aud0_vis1_eps000_pp19_d1_test_visual.txt,19,1,200203-113245,20,PreTest__,1,59.991,5499,1.777,0.569,-0.205,0.32
trial_log-200203-113552_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-113552,30,Training_,0,59.993,5582,0.267,0.642,0.721,2.405
trial_log-200203-113706_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-113706,30,Training_,0,59.994,5576,0.4,0.778,0.395,1.946
trial_log-200203-113828_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-113828,30,Training_,0,59.995,5535,0.426,0.708,0.834,1.66
trial_log-200203-113940_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-113940,30,Training_,0,59.988,5723,0.299,0.659,0.848,2.202
trial_log-200203-114051_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-114051,30,Training_,0,59.998,5682,0.342,0.773,0.627,2.26
trial_log-200203-114202_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-114202,30,Training_,0,59.997,5709,0.332,0.685,0.44,2.064
trial_log-200203-114309_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-114309,30,Training_,0,59.991,5618,0.308,0.687,0.763,2.229
trial_log-200203-114418_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-114418,30,Training_,0,59.998,5589,0.262,0.635,0.518,2.425
trial_log-200203-114535_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-114535,30,Training_,0,59.99,5714,0.245,0.601,0.814,2.451
trial_log-200203-114644_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-114644,30,Training_,0,59.993,5710,0.342,0.741,0.657,2.168
trial_log-200203-115033_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-115033,30,Training_,0,59.988,5785,0.323,0.684,0.398,2.12
trial_log-200203-115143_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-115143,30,Training_,0,59.989,5757,0.41,0.811,0.482,1.979
trial_log-200203-115250_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-115250,30,Training_,0,59.981,5679,0.412,0.678,0.643,1.644
trial_log-200203-115410_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-115410,30,Training_,0,59.988,5762,0.347,0.665,0.533,1.92
trial_log-200203-115519_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-115519,30,Training_,0,59.997,5613,0.316,0.585,0.681,1.852
trial_log-200203-115626_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-115626,30,Training_,0,59.991,5515,0.474,0.684,0.443,1.444
trial_log-200203-115738_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-115738,30,Training_,0,59.988,5511,0.514,0.712,0.83,1.383
trial_log-200203-115849_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-115849,30,Training_,0,59.99,5418,0.492,0.697,0.6,1.416
trial_log-200203-115959_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-115959,30,Training_,0,59.992,5473,0.528,0.756,0.707,1.433
trial_log-200203-120109_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-120109,30,Training_,0,59.992,5542,0.536,0.749,0.848,1.398
trial_log-200203-120607_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-120607,30,Training_,0,59.997,5631,0.466,0.711,0.737,1.524
trial_log-200203-120717_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-120717,30,Training_,0,59.999,5440,0.444,0.684,0.547,1.54
trial_log-200203-120827_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-120827,30,Training_,0,59.994,5576,0.464,0.714,0.722,1.539
trial_log-200203-120935_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-120935,30,Training_,0,59.978,5486,0.404,0.69,0.618,1.709
trial_log-200203-121042_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-121042,30,Training_,0,59.993,5354,0.428,0.657,0.657,1.537
trial_log-200203-121153_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-121153,30,Training_,0,59.998,5580,0.384,0.631,0.606,1.644
trial_log-200203-121300_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-121300,30,Training_,0,59.991,5456,0.426,0.653,0.51,1.534
trial_log-200203-121409_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-121409,30,Training_,0,59.985,5546,0.395,0.688,0.42,1.741
trial_log-200203-121518_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-121518,30,Training_,0,59.993,5542,0.427,0.704,0.781,1.651
trial_log-200203-121626_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-121626,30,Training_,0,59.997,5541,0.362,0.638,0.624,1.761
trial_log-200203-122027_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-122027,30,Training_,0,59.987,5665,0.409,0.75,0.608,1.831
trial_log-200203-122137_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-122137,30,Training_,0,59.997,5521,0.437,0.708,0.597,1.619
trial_log-200203-122246_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-122246,30,Training_,0,59.982,5539,0.441,0.733,0.635,1.662
trial_log-200203-122355_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-122355,30,Training_,0,59.998,5517,0.478,0.701,0.449,1.466
trial_log-200203-122502_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-122502,30,Training_,0,59.997,5485,0.571,0.732,0.35,1.283
trial_log-200203-122617_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-122617,30,Training_,0,59.976,5579,0.521,0.735,0.639,1.411
trial_log-200203-122725_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-122725,30,Training_,0,59.984,5468,0.43,0.672,0.329,1.563
trial_log-200203-122840_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-122840,30,Training_,0,59.994,5510,0.473,0.675,0.733,1.425
trial_log-200203-122948_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-122948,30,Training_,0,59.989,5519,0.399,0.648,0.417,1.625
trial_log-200203-123057_task030_aud1_vis0_eps000_pp19_d1_.txt,19,1,200203-123057,30,Training_,0,59.998,5572,0.434,0.68,0.601,1.565
trial_log-200203-123322_task011_aud1_vis0_eps000_pp19_d1_test_SCT.txt,19,1,200203-123322,11,PostTest_,0,59.987,5587,0.468,0.791,-0.175,1.689
trial_log-200203-123428_task011_aud1_vis0_eps000_pp19_d1_test_SCT.txt,19,1,200203-123428,11,PostTest_,0,59.982,5759,0.347,0.849,0.208,2.448
trial_log-200203-123533_task011_aud1_vis0_eps000_pp19_d1_test_SCT.txt,19,1,200203-123533,11,PostTest_,0,59.963,5744,0.412,0.842,-0.193,2.044
trial_log-200203-123703_task020_aud1_vis0_eps000_pp19_d1_test_chaotic.txt,19,1,200203-123703,20,PostTest_,0,59.998,5277,0.15,0.384,-0.01,2.559
trial_log-200203-123808_task020_aud1_vis0_eps000_pp19_d1_test_chaotic.txt,19,1,200203-123808,20,PostTest_,0,59.993,5170,0.259,0.464,-0.278,1.792
trial_log-200203-123912_task020_aud1_vis0_eps000_pp19_d1_test_chaotic.txt,19,1,200203-123912,20,PostTest_,0,59.989,5034,0.176,0.399,-0.038,2.262
trial_log-200203-124033_task012_aud1_vis0_eps000_pp19_d1_test_periodic.txt,19,1,200203-124033,12,PostTest_,0,59.988,5753,0.326,0.834,0.221,2.558
trial_log-200203-124139_task012_aud1_vis0_eps000_pp19_d1_test_periodic.txt,19,1,200203-124139,12,PostTest_,0,59.991,5684,0.352,0.92,0.296,2.616
trial_log-200203-124244_task012_aud1_vis0_eps000_pp19_d1_test_periodic.txt,19,1,200203-124244,12,PostTest_,0,59.985,5778,0.468,0.934,0.043,1.998
trial_log-200203-124410_task020_aud0_vis1_eps000_pp19_d1_test_visual.txt,19,1,200203-124410,20,PostTest_,1,59.991,5596,1.763,0.628,0.198,0.356
trial_log-200203-124518_task020_aud0_vis1_eps000_pp19_d1_test_visual.txt,19,1,200203-124518,20,PostTest_,1,59.985,5459,2.039,0.688,0.181,0.337
trial_log-200203-124624_task020_aud0_vis1_eps000_pp19_d1_test_visual.txt,19,1,200203-124624,20,PostTest_,1,59.973,5613,1.924,0.693,0.07,0.36
trial_log-200205-100242_task011_aud1_vis0_eps000_pp19_d2_test_SCT.txt,19,2,200205-100242,11,Retention,0,59.995,5870,0.231,0.829,-0.122,3.592
trial_log-200205-100346_task011_aud1_vis0_eps000_pp19_d2_test_SCT.txt,19,2,200205-100346,11,Retention,0,59.996,5873,0.253,0.911,0.284,3.599
trial_log-200205-100451_task011_aud1_vis0_eps000_pp19_d2_test_SCT.txt,19,2,200205-100451,11,Retention,0,59.982,5827,0.284,0.936,0.031,3.297
trial_log-200205-100557_task011_aud1_vis0_eps000_pp19_d2_test_SCT.txt,19,2,200205-100557,11,Retention,0,59.992,5854,0.313,0.928,0.282,2.967
trial_log-200205-100703_task011_aud1_vis0_eps000_pp19_d2_test_SCT.txt,19,2,200205-100703,11,Retention,0,59.995,5834,0.318,0.924,0.192,2.902
trial_log-200205-100839_task020_aud1_vis0_eps000_pp19_d2_test_chaotic.txt,19,2,200205-100839,20,Retention,0,59.964,5141,0.212,0.427,-0.006,2.014
trial_log-200205-100943_task020_aud1_vis0_eps000_pp19_d2_test_chaotic.txt,19,2,200205-100943,20,Retention,0,59.987,5105,0.179,0.38,-0.036,2.13
trial_log-200205-101050_task020_aud1_vis0_eps000_pp19_d2_test_chaotic.txt,19,2,200205-101050,20,Retention,0,60,5191,0.19,0.361,-0.173,1.897
trial_log-200205-101159_task020_aud1_vis0_eps000_pp19_d2_test_chaotic.txt,19,2,200205-101159,20,Retention,0,59.998,5093,0.251,0.421,0.266,1.678
trial_log-200205-101309_task020_aud1_vis0_eps000_pp19_d2_test_chaotic.txt,19,2,200205-101309,20,Retention,0,59.996,4986,0.316,0.436,0.076,1.38
trial_log-200205-101434_task012_aud1_vis0_eps000_pp19_d2_test_periodic.txt,19,2,200205-101434,12,Retention,0,59.997,5784,0.295,0.888,0.27,3.01
trial_log-200205-101540_task012_aud1_vis0_eps000_pp19_d2_test_periodic.txt,19,2,200205-101540,12,Retention,0,59.998,5719,0.344,0.903,0.096,2.624
trial_log-200205-101647_task012_aud1_vis0_eps000_pp19_d2_test_periodic.txt,19,2,200205-101647,12,Retention,0,59.981,5699,0.282,0.915,0.349,3.238
trial_log-200205-101751_task012_aud1_vis0_eps000_pp19_d2_test_periodic.txt,19,2,200205-101751,12,Retention,0,59.991,5748,0.245,0.914,0.205,3.728
trial_log-200205-101858_task012_aud1_vis0_eps000_pp19_d2_test_periodic.txt,19,2,200205-101858,12,Retention,0,59.985,5668,0.283,0.913,0.628,3.233
trial_log-200205-102027_task020_aud0_vis1_eps000_pp19_d2_test_visual.txt,19,2,200205-102027,20,Retention,1,59.99,5483,1.958,0.664,0.063,0.339
trial_log-200205-102133_task020_aud0_vis1_eps000_pp19_d2_test_visual.txt,19,2,200205-102133,20,Retention,1,59.988,5310,1.963,0.692,0.175,0.353
trial_log-200205-102241_task020_aud0_vis1_eps000_pp19_d2_test_visual.txt,19,2,200205-102241,20,Retention,1,59.996,5284,1.483,0.525,0.048,0.354
trial_log-200205-102348_task020_aud0_vis1_eps000_pp19_d2_test_visual.txt,19,2,200205-102348,20,Retention,1,59.993,5143,1.632,0.603,0.08,0.369
trial_log-200205-102457_task020_aud0_vis1_eps000_pp19_d2_test_visual.txt,19,2,200205-102457,20,Retention,1,59.984,5064,1.84,0.645,0.146,0.35
trial_log-200219-134326_task020_aud0_vis1_eps000_pp20_d1_test_visual.txt,20,1,200219-134326,20,PreTest__,1,59.978,5585,1.804,0.68,0.373,0.377
trial_log-200219-134431_task020_aud0_vis1_eps000_pp20_d1_test_visual.txt,20,1,200219-134431,20,PreTest__,1,59.993,5587,1.53,0.573,-0.094,0.374
trial_log-200219-134535_task020_aud0_vis1_eps000_pp20_d1_test_visual.txt,20,1,200219-134535,20,PreTest__,1,59.955,5611,1.765,0.587,-0.112,0.333
trial_log-200219-134639_task020_aud0_vis1_eps000_pp20_d1_test_visual.txt,20,1,200219-134639,20,PreTest__,1,59.986,5529,1.767,0.575,0.125,0.326
trial_log-200219-134742_task020_aud0_vis1_eps000_pp20_d1_test_visual.txt,20,1,200219-134742,20,PreTest__,1,59.995,5439,1.368,0.502,-0.361,0.367
trial_log-200219-134943_task012_aud1_vis0_eps000_pp20_d1_test_periodic.txt,20,1,200219-134943,12,PreTest__,0,59.983,5875,0.375,0.872,-0.035,2.325
trial_log-200219-135056_task012_aud1_vis0_eps000_pp20_d1_test_periodic.txt,20,1,200219-135056,12,PreTest__,0,59.99,5961,0.203,0.788,0.143,3.873
trial_log-200219-135159_task012_aud1_vis0_eps000_pp20_d1_test_periodic.txt,20,1,200219-135159,12,PreTest__,0,59.981,5898,0.508,0.892,0.113,1.757
trial_log-200219-135302_task012_aud1_vis0_eps000_pp20_d1_test_periodic.txt,20,1,200219-135302,12,PreTest__,0,59.999,5868,0.309,0.809,0.311,2.62
trial_log-200219-135405_task012_aud1_vis0_eps000_pp20_d1_test_periodic.txt,20,1,200219-135405,12,PreTest__,0,59.994,5889,0.395,0.896,0.079,2.269
trial_log-200219-135520_task020_aud1_vis0_eps000_pp20_d1_test_chaotic.txt,20,1,200219-135520,20,PreTest__,0,59.989,5170,0.24,0.351,0.214,1.462
trial_log-200219-135623_task020_aud1_vis0_eps000_pp20_d1_test_chaotic.txt,20,1,200219-135623,20,PreTest__,0,59.982,5235,0.225,0.333,-0.094,1.485
trial_log-200219-135727_task020_aud1_vis0_eps000_pp20_d1_test_chaotic.txt,20,1,200219-135727,20,PreTest__,0,59.991,4974,0.226,0.368,-0.071,1.63
trial_log-200219-135830_task020_aud1_vis0_eps000_pp20_d1_test_chaotic.txt,20,1,200219-135830,20,PreTest__,0,59.974,5055,0.201,0.406,-0.371,2.024
trial_log-200219-135933_task020_aud1_vis0_eps000_pp20_d1_test_chaotic.txt,20,1,200219-135933,20,PreTest__,0,59.985,4909,0.192,0.368,0.08,1.915
trial_log-200219-140055_task011_aud1_vis0_eps000_pp20_d1_test_SCT.txt,20,1,200219-140055,11,PreTest__,0,59.988,5817,0.397,0.915,0.522,2.303
trial_log-200219-140158_task011_aud1_vis0_eps000_pp20_d1_test_SCT.txt,20,1,200219-140158,11,PreTest__,0,59.998,5877,0.357,0.797,-0.144,2.231
trial_log-200219-140301_task011_aud1_vis0_eps000_pp20_d1_test_SCT.txt,20,1,200219-140301,11,PreTest__,0,59.988,5828,0.242,0.626,0.131,2.582
trial_log-200219-140404_task011_aud1_vis0_eps000_pp20_d1_test_SCT.txt,20,1,200219-140404,11,PreTest__,0,59.996,5841,0.371,0.839,-0.061,2.264
trial_log-200219-140508_task011_aud1_vis0_eps000_pp20_d1_test_SCT.txt,20,1,200219-140508,11,PreTest__,0,59.995,5830,0.416,0.924,-0.087,2.219
trial_log-200219-140807_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-140807,30,Training_,0,59.976,5553,0.487,0.677,0.518,1.392
trial_log-200219-140924_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-140924,30,Training_,0,59.985,5371,0.275,0.51,0.809,1.857
trial_log-200219-141051_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-141051,30,Training_,0,59.994,5275,0.347,0.486,0.217,1.4
trial_log-200219-141157_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-141157,30,Training_,0,59.965,5422,0.389,0.49,0.346,1.261
trial_log-200219-141304_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-141304,30,Training_,0,59.996,5364,0.466,0.553,0.499,1.188
trial_log-200219-141410_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-141410,30,Training_,0,59.984,5568,0.44,0.567,0.387,1.288
trial_log-200219-141516_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-141516,30,Training_,0,59.986,5542,0.431,0.564,0.141,1.309
trial_log-200219-141622_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-141622,30,Training_,0,59.988,5509,0.452,0.594,0.539,1.315
trial_log-200219-141728_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-141728,30,Training_,0,59.984,5657,0.561,0.648,0.365,1.156
trial_log-200219-141836_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-141836,30,Training_,0,59.992,5691,0.417,0.554,0.686,1.328
trial_log-200219-142204_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-142204,30,Training_,0,59.991,5588,0.324,0.52,0.342,1.608
trial_log-200219-142315_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-142315,30,Training_,0,59.979,5394,0.358,0.531,0.444,1.482
trial_log-200219-142422_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-142422,30,Training_,0,59.992,5239,0.265,0.384,0.207,1.45
trial_log-200219-142531_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-142531,30,Training_,0,59.986,5476,0.362,0.479,0.379,1.323
trial_log-200219-142638_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-142638,30,Training_,0,59.969,5518,0.315,0.452,-0.01,1.433
trial_log-200219-142745_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-142745,30,Training_,0,59.994,5540,0.402,0.521,0.709,1.295
trial_log-200219-142851_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-142851,30,Training_,0,59.978,5605,0.43,0.539,0.349,1.255
trial_log-200219-143003_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-143003,30,Training_,0,59.99,5417,0.463,0.561,0.593,1.212
trial_log-200219-143110_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-143110,30,Training_,0,59.996,5562,0.544,0.66,0.091,1.215
trial_log-200219-143217_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-143217,30,Training_,0,59.996,5616,0.492,0.617,0.197,1.253
trial_log-200219-144436_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-144436,30,Training_,0,59.983,5338,0.353,0.491,0.404,1.392
trial_log-200219-144544_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-144544,30,Training_,0,59.997,5371,0.471,0.553,0.559,1.173
trial_log-200219-144650_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-144650,30,Training_,0,59.993,5409,0.303,0.41,0.553,1.354
trial_log-200219-144759_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-144759,30,Training_,0,59.997,5554,0.332,0.477,0.058,1.435
trial_log-200219-144907_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-144907,30,Training_,0,59.995,5264,0.39,0.501,0.231,1.284
trial_log-200219-145013_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-145013,30,Training_,0,59.994,5333,0.322,0.418,0.088,1.3
trial_log-200219-145119_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-145119,30,Training_,0,59.983,5211,0.297,0.399,0.263,1.344
trial_log-200219-145230_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-145230,30,Training_,0,59.995,5592,0.369,0.47,0.164,1.274
trial_log-200219-145341_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-145341,30,Training_,0,59.997,5542,0.348,0.435,0.369,1.249
trial_log-200219-145449_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-145449,30,Training_,0,59.988,5625,0.306,0.432,0.186,1.412
trial_log-200219-150822_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-150822,30,Training_,0,59.995,5400,0.296,0.462,0.715,1.558
trial_log-200219-150930_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-150930,30,Training_,0,59.983,5395,0.349,0.494,0.04,1.414
trial_log-200219-151036_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-151036,30,Training_,0,59.994,5607,0.432,0.63,0.364,1.458
trial_log-200219-151143_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-151143,30,Training_,0,59.99,5793,0.628,0.713,0.613,1.135
trial_log-200219-151259_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-151259,30,Training_,0,59.994,5789,0.84,0.812,0.526,0.967
trial_log-200219-151409_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-151409,30,Training_,0,59.989,5754,0.419,0.55,0.391,1.311
trial_log-200219-151528_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-151528,30,Training_,0,59.981,5854,0.343,0.474,0.06,1.382
trial_log-200219-151635_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-151635,30,Training_,0,59.995,5706,0.456,0.603,0.307,1.322
trial_log-200219-151743_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-151743,30,Training_,0,59.989,5738,0.609,0.721,0.488,1.185
trial_log-200219-151850_task030_aud1_vis0_eps000_pp20_d1_.txt,20,1,200219-151850,30,Training_,0,59.999,5713,0.608,0.728,0.288,1.197
trial_log-200219-152350_task020_aud0_vis1_eps000_pp20_d1_test_visual.txt,20,1,200219-152350,20,PostTest_,1,59.991,5506,1.502,0.533,0.132,0.355
