raw data file,score,cmax,tau,rmse
trial_log-200224-154320_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.653,   0.840,  -0.058,   1.286
trial_log-200224-154831_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.784,   0.843,  -0.024,   1.075
trial_log-200224-154938_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.466,   0.802,  -0.285,   1.723
trial_log-200224-155044_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.800,   0.865,  -0.106,   1.082
trial_log-200224-155150_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.437,   0.763,  -0.041,   1.746
trial_log-200224-155256_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.420,   0.690,   0.028,   1.642
trial_log-200224-155404_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.577,   0.758,   0.116,   1.313
trial_log-200224-155510_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.413,   0.751,  -0.130,   1.821
trial_log-200224-155617_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.445,   0.789,  -0.253,   1.773
trial_log-200224-155723_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.648,   0.835,   0.102,   1.288
trial_log-200224-155829_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.493,   0.793,  -0.108,   1.607
trial_log-200224-160149_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.634,   0.781,   0.011,   1.230
trial_log-200224-160255_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.375,   0.716,  -0.023,   1.910
trial_log-200224-160419_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.600,   0.819,   0.118,   1.366
trial_log-200224-160525_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.524,   0.694,   0.148,   1.325
trial_log-200224-160632_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.570,   0.790,  -0.008,   1.386
trial_log-200224-160739_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.890,   0.901,  -0.006,   1.012
trial_log-200224-160848_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.594,   0.834,  -0.123,   1.403
trial_log-200224-160955_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.495,   0.728,  -0.038,   1.470
trial_log-200224-161103_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.633,   0.814,  -0.111,   1.288
trial_log-200224-161209_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.305,   0.588,  -0.190,   1.924
trial_log-200224-161445_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.830,   0.867,   0.011,   1.044
trial_log-200224-161552_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.599,   0.808,   0.108,   1.349
trial_log-200224-161658_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.579,   0.809,   0.029,   1.397
trial_log-200224-161805_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.869,   0.865,  -0.023,   0.995
trial_log-200224-161914_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.523,   0.725,   0.116,   1.387
trial_log-200224-162021_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.636,   0.755,  -0.024,   1.187
trial_log-200224-162127_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.375,   0.689,   0.031,   1.835
trial_log-200224-162235_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.605,   0.810,   0.022,   1.339
trial_log-200224-162342_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.722,   0.795,  -0.001,   1.101
trial_log-200224-162450_task010_aud1_vis0_eps000_pp21_d1_.txt,   0.676,   0.845,   0.019,   1.250
trial_log-200204-104207_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.715,   0.827,  -0.004,   1.156
trial_log-200204-104327_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.820,   0.909,  -0.090,   1.109
trial_log-200204-104423_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.318,   0.555,   0.010,   1.744
trial_log-200204-104534_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.472,   0.837,  -0.080,   1.774
trial_log-200204-104642_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.850,   0.870,  -0.098,   1.024
trial_log-200204-104749_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.399,   0.719,   0.002,   1.802
trial_log-200204-104900_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.628,   0.849,   0.029,   1.352
trial_log-200204-105007_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.599,   0.829,  -0.025,   1.385
trial_log-200204-105115_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.566,   0.779,   0.055,   1.375
trial_log-200204-105223_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.501,   0.681,   0.094,   1.360
trial_log-200204-105518_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.666,   0.922,  -0.025,   1.385
trial_log-200204-105625_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.657,   0.766,   0.037,   1.165
trial_log-200204-105735_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.975,   0.902,  -0.070,   0.925
trial_log-200204-105852_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.485,   0.763,  -0.004,   1.573
trial_log-200204-110011_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.426,   0.666,  -0.210,   1.564
trial_log-200204-110132_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.697,   0.889,  -0.080,   1.275
trial_log-200204-110239_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.650,   0.828,  -0.153,   1.274
trial_log-200204-110349_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.638,   0.815,  -0.073,   1.277
trial_log-200204-110457_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.683,   0.802,  -0.042,   1.175
trial_log-200204-110605_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.444,   0.676,   0.066,   1.523
trial_log-200204-111457_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.461,   0.765,   0.093,   1.658
trial_log-200204-111607_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.591,   0.877,   0.092,   1.484
trial_log-200204-111721_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.887,   0.904,  -0.059,   1.019
trial_log-200204-111832_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.898,   0.901,  -0.025,   1.003
trial_log-200204-111941_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.753,   0.878,  -0.042,   1.166
trial_log-200204-112047_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.768,   0.800,  -0.007,   1.042
trial_log-200204-112154_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.664,   0.813,  -0.117,   1.225
trial_log-200204-112302_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.636,   0.816,  -0.036,   1.283
trial_log-200204-112409_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.325,   0.703,   0.026,   2.166
trial_log-200204-112524_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.589,   0.839,  -0.028,   1.425
trial_log-200204-112930_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.288,   0.723,   0.181,   2.509
trial_log-200204-113046_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.401,   0.893,  -0.056,   2.228
trial_log-200204-113156_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.803,   0.860,  -0.041,   1.070
trial_log-200204-113304_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.834,   0.857,  -0.020,   1.027
trial_log-200204-113411_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.795,   0.861,  -0.052,   1.083
trial_log-200204-113519_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.560,   0.781,  -0.062,   1.394
trial_log-200204-113630_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.354,   0.621,   0.021,   1.755
trial_log-200204-113742_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.778,   0.858,  -0.001,   1.104
trial_log-200204-113850_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.686,   0.846,  -0.113,   1.233
trial_log-200204-113957_task010_aud1_vis0_eps000_pp22_d1_.txt,   0.739,   0.862,  -0.019,   1.166
trial_log-200205-143731_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.483,   0.580,   0.006,   1.200
trial_log-200205-143856_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.634,   0.659,  -0.009,   1.041
trial_log-200205-144010_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.387,   0.491,   0.028,   1.270
trial_log-200205-144126_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.506,   0.601,   0.035,   1.189
trial_log-200205-144232_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.376,   0.486,   0.085,   1.290
trial_log-200205-144340_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.391,   0.484,  -0.018,   1.238
trial_log-200205-144451_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.308,   0.418,  -0.013,   1.356
trial_log-200205-144601_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.354,   0.462,  -0.019,   1.304
trial_log-200205-144717_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.357,   0.478,  -0.113,   1.341
trial_log-200205-144824_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.429,   0.537,   0.015,   1.253
trial_log-200205-145350_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.377,   0.528,  -0.017,   1.402
trial_log-200205-145500_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.407,   0.539,   0.018,   1.323
trial_log-200205-145609_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.501,   0.565,   0.017,   1.127
trial_log-200205-145720_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.394,   0.474,   0.031,   1.202
trial_log-200205-145828_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.622,   0.660,  -0.006,   1.061
trial_log-200205-145935_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.449,   0.567,   0.052,   1.261
trial_log-200205-150041_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.309,   0.419,   0.158,   1.358
trial_log-200205-150154_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.353,   0.441,   0.033,   1.250
trial_log-200205-150303_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.317,   0.433,   0.041,   1.369
trial_log-200205-150412_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.381,   0.551,   0.021,   1.448
trial_log-200205-150924_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.366,   0.497,   0.066,   1.356
trial_log-200205-151035_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.556,   0.616,   0.080,   1.108
trial_log-200205-151147_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.397,   0.509,   0.031,   1.281
trial_log-200205-151256_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.393,   0.478,   0.038,   1.214
trial_log-200205-151403_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.421,   0.546,   0.062,   1.298
trial_log-200205-151509_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.367,   0.504,   0.136,   1.374
trial_log-200205-151625_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.507,   0.594,   0.044,   1.170
trial_log-200205-151733_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.351,   0.501,   0.092,   1.430
trial_log-200205-151844_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.423,   0.563,   0.043,   1.331
trial_log-200205-151953_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.445,   0.548,   0.056,   1.233
trial_log-200205-152427_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.542,   0.629,   0.048,   1.160
trial_log-200205-152534_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.524,   0.594,   0.033,   1.133
trial_log-200205-152641_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.407,   0.523,   0.067,   1.284
trial_log-200205-152748_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.427,   0.545,   0.063,   1.277
trial_log-200205-152854_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.560,   0.660,   0.031,   1.178
trial_log-200205-153001_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.413,   0.554,   0.050,   1.343
trial_log-200205-153107_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.398,   0.530,   0.076,   1.331
trial_log-200205-153215_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.467,   0.561,   0.066,   1.201
trial_log-200205-153325_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.519,   0.597,   0.068,   1.151
trial_log-200205-153433_task030_aud1_vis0_eps000_pp23_d1_.txt,   0.497,   0.612,   0.008,   1.232
trial_log-200211-094117_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.724,   0.952,   0.032,   0.552
trial_log-200211-094230_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.260,   0.923,   0.056,   0.732
trial_log-200211-094347_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.728,   0.958,   0.057,   0.554
trial_log-200211-094458_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.743,   0.951,   0.048,   0.546
trial_log-200211-094607_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.385,   0.950,   0.077,   0.686
trial_log-200211-094714_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.032,   0.932,   0.100,   0.903
trial_log-200211-094827_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.149,   0.938,   0.085,   0.816
trial_log-200211-094935_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.088,   0.937,   0.089,   0.861
trial_log-200211-095043_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.517,   0.948,   0.043,   0.625
trial_log-200211-095152_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.089,   0.939,   0.086,   0.862
trial_log-200211-095526_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.217,   0.939,   0.065,   0.771
trial_log-200211-095642_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.276,   0.934,   0.083,   0.732
trial_log-200211-095750_task010_aud1_vis0_eps000_pp24_d1_.txt,   2.470,   0.959,   0.017,   0.388
trial_log-200211-095908_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.103,   0.945,   0.100,   0.857
trial_log-200211-100020_task010_aud1_vis0_eps000_pp24_d1_.txt,   0.711,   0.845,   0.094,   1.188
trial_log-200211-100131_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.096,   0.940,   0.116,   0.857
trial_log-200211-100239_task010_aud1_vis0_eps000_pp24_d1_.txt,   0.754,   0.848,   0.161,   1.125
trial_log-200211-100348_task010_aud1_vis0_eps000_pp24_d1_.txt,   0.644,   0.760,  -0.054,   1.180
trial_log-200211-100509_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.170,   0.929,   0.020,   0.794
trial_log-200211-100617_task010_aud1_vis0_eps000_pp24_d1_.txt,   0.540,   0.794,  -0.037,   1.469
trial_log-200211-100936_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.221,   0.953,   0.045,   0.781
trial_log-200211-101044_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.022,   0.943,   0.106,   0.923
trial_log-200211-101151_task010_aud1_vis0_eps000_pp24_d1_.txt,   0.996,   0.847,  -0.002,   0.851
trial_log-200211-101257_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.294,   0.937,   0.075,   0.724
trial_log-200211-101405_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.322,   0.946,   0.011,   0.716
trial_log-200211-101512_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.573,   0.920,   0.042,   0.585
trial_log-200211-101623_task010_aud1_vis0_eps000_pp24_d1_.txt,   0.670,   0.886,   0.152,   1.321
trial_log-200211-101733_task010_aud1_vis0_eps000_pp24_d1_.txt,   0.970,   0.860,   0.035,   0.887
trial_log-200211-101840_task010_aud1_vis0_eps000_pp24_d1_.txt,   0.903,   0.920,   0.145,   1.019
trial_log-200211-101949_task010_aud1_vis0_eps000_pp24_d1_.txt,   0.780,   0.854,   0.009,   1.095
trial_log-200211-102238_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.329,   0.938,   0.084,   0.706
trial_log-200211-102347_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.224,   0.897,  -0.012,   0.733
trial_log-200211-102454_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.196,   0.933,   0.063,   0.780
trial_log-200211-102602_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.020,   0.950,   0.100,   0.931
trial_log-200211-102710_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.171,   0.835,   0.023,   0.713
trial_log-200211-102819_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.118,   0.915,   0.075,   0.819
trial_log-200211-102929_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.054,   0.872,   0.021,   0.827
trial_log-200211-103038_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.094,   0.948,   0.103,   0.867
trial_log-200211-103151_task010_aud1_vis0_eps000_pp24_d1_.txt,   1.812,   0.962,   0.042,   0.531
trial_log-200211-103302_task010_aud1_vis0_eps000_pp24_d1_.txt,   0.904,   0.938,   0.138,   1.038
trial_log-200225-094339_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.400,   0.430,   0.033,   1.076
trial_log-200225-094459_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.425,   0.521,  -0.094,   1.226
trial_log-200225-094610_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.414,   0.494,   0.007,   1.192
trial_log-200225-094719_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.337,   0.422,   0.004,   1.252
trial_log-200225-094828_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.277,   0.354,   0.071,   1.278
trial_log-200225-094939_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.384,   0.466,  -0.062,   1.215
trial_log-200225-095047_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.534,   0.606,  -0.099,   1.135
trial_log-200225-095156_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.465,   0.476,   0.071,   1.024
trial_log-200225-095304_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.226,   0.308,  -0.127,   1.363
trial_log-200225-095414_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.239,   0.317,  -0.058,   1.328
trial_log-200225-100124_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.352,   0.479,  -0.021,   1.358
trial_log-200225-100231_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.361,   0.388,   0.065,   1.074
trial_log-200225-100338_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.351,   0.423,   0.008,   1.208
trial_log-200225-100445_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.363,   0.442,   0.028,   1.218
trial_log-200225-100556_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.297,   0.452,   0.049,   1.522
trial_log-200225-100705_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.321,   0.439,   0.076,   1.367
trial_log-200225-100813_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.410,   0.532,  -0.124,   1.297
trial_log-200225-100920_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.195,   0.287,   0.094,   1.469
trial_log-200225-101028_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.248,   0.381,   0.084,   1.537
trial_log-200225-101138_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.295,   0.359,  -0.074,   1.214
trial_log-200225-101700_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.316,   0.374,  -0.030,   1.186
trial_log-200225-101808_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.296,   0.420,   0.052,   1.417
trial_log-200225-101916_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.390,   0.491,  -0.079,   1.258
trial_log-200225-102025_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.236,   0.297,  -0.061,   1.259
trial_log-200225-102133_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.258,   0.362,  -0.077,   1.403
trial_log-200225-102242_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.341,   0.381,  -0.039,   1.118
trial_log-200225-102351_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.386,   0.451,   0.044,   1.168
trial_log-200225-102501_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.364,   0.442,   0.084,   1.214
trial_log-200225-102609_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.337,   0.444,  -0.081,   1.319
trial_log-200225-102719_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.270,   0.344,   0.100,   1.276
trial_log-200225-103506_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.360,   0.421,  -0.036,   1.170
trial_log-200225-103615_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.524,   0.523,  -0.076,   0.998
trial_log-200225-103737_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.280,   0.336,   0.100,   1.199
trial_log-200225-103846_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.510,   0.529,   0.067,   1.036
trial_log-200225-103956_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.412,   0.438,   0.001,   1.062
trial_log-200225-104104_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.297,   0.392,   0.061,   1.321
trial_log-200225-104213_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.258,   0.324,  -0.035,   1.255
trial_log-200225-104322_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.332,   0.450,  -0.061,   1.357
trial_log-200225-104430_task025_aud1_vis0_eps070_pp25_d1_.txt,   0.337,   0.369,  -0.059,   1.093
trial_log-200220-110402_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.283,   0.454,  -0.087,   1.604
trial_log-200220-110521_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.270,   0.515,  -0.189,   1.906
trial_log-200220-110632_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.269,   0.531,  -0.213,   1.971
trial_log-200220-110746_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.492,   0.525,  -0.072,   1.068
trial_log-200220-110900_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.151,   0.358,  -0.154,   2.374
trial_log-200220-111017_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.112,   0.410,   0.005,   3.663
trial_log-200220-111151_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.151,   0.386,  -0.187,   2.555
trial_log-200220-111259_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.474,   0.603,   0.010,   1.273
trial_log-200220-111410_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.441,   0.512,   0.023,   1.161
trial_log-200220-111523_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.163,   0.434,  -0.111,   2.672
trial_log-200220-112221_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.590,   0.571,  -0.236,   0.967
trial_log-200220-112338_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.393,   0.563,  -0.149,   1.430
trial_log-200220-112447_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.553,   0.547,  -0.171,   0.989
trial_log-200220-112555_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.259,   0.520,  -0.074,   2.012
trial_log-200220-112704_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.709,   0.658,  -0.210,   0.927
trial_log-200220-112813_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.409,   0.519,  -0.129,   1.269
trial_log-200220-112922_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.553,   0.538,  -0.145,   0.972
trial_log-200220-113030_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.267,   0.517,  -0.203,   1.936
trial_log-200220-113138_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.586,   0.672,  -0.149,   1.147
trial_log-200220-113248_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.487,   0.505,   0.003,   1.038
trial_log-200220-113650_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.456,   0.525,  -0.222,   1.150
trial_log-200220-113759_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.597,   0.615,  -0.079,   1.030
trial_log-200220-113908_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.323,   0.409,  -0.043,   1.265
trial_log-200220-114016_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.421,   0.436,  -0.032,   1.035
trial_log-200220-114125_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.582,   0.548,  -0.128,   0.941
trial_log-200220-114234_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.316,   0.485,  -0.052,   1.536
trial_log-200220-114343_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.527,   0.518,  -0.015,   0.982
trial_log-200220-114454_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.308,   0.430,  -0.104,   1.395
trial_log-200220-114603_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.599,   0.547,   0.036,   0.913
trial_log-200220-114712_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.309,   0.488,  -0.095,   1.577
trial_log-200220-115405_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.440,   0.509,  -0.117,   1.156
trial_log-200220-115514_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.539,   0.559,  -0.086,   1.038
trial_log-200220-115623_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.506,   0.531,  -0.039,   1.050
trial_log-200220-115733_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.281,   0.524,   0.025,   1.864
trial_log-200220-115843_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.515,   0.561,  -0.013,   1.090
trial_log-200220-115949_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.669,   0.587,  -0.072,   0.878
trial_log-200220-120058_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.359,   0.521,  -0.063,   1.450
trial_log-200220-120209_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.218,   0.373,  -0.060,   1.716
trial_log-200220-120320_task025_aud1_vis0_eps070_pp26_d1_.txt,   0.177,   0.512,  -0.074,   2.889
trial_log-200212-093756_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.102,   0.189,  -0.129,   1.852
trial_log-200212-093933_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.072,   0.184,   0.032,   2.538
trial_log-200212-094107_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.049,   0.205,   0.048,   4.215
trial_log-200212-094300_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.226,   0.883,  -0.132,   3.916
trial_log-200212-094414_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.190,   0.914,   0.027,   4.817
trial_log-200212-094523_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.181,   0.946,  -0.046,   5.232
trial_log-200212-094630_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.166,   0.947,   0.109,   5.713
trial_log-200212-094740_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.167,   0.852,  -0.023,   5.106
trial_log-200212-094903_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.194,   0.942,  -0.136,   4.858
trial_log-200212-095014_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.163,   0.928,  -0.204,   5.701
trial_log-200212-095718_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.203,   0.959,  -0.038,   4.735
trial_log-200212-095825_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.191,   0.945,   0.025,   4.939
trial_log-200212-095931_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.194,   0.946,   0.017,   4.869
trial_log-200212-100047_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.193,   0.954,   0.013,   4.936
